target	alpha	l1	term	selected	full_svd	enet	refit_svd
xptar	3e-05	0.1	31100	True	-953.7090512323954	-5.159578399901273	-733.6121983852098
xptar	3e-05	0.1	22100	True	1435.7157824775695	-594.0279827147151	88.34043744438436
xptar	3e-05	0.1	13100	True	28224.068832214263	-3062.1885496097175	28720.93197429022
xptar	3e-05	0.1	04100	True	-72041.86506581056	59301.47604060124	-56749.79348086612
xptar	3e-05	0.1	30200	True	41.10691783594497	16.5354987615995	10.316288982799197
xptar	3e-05	0.1	21200	True	-284.97170008893926	-167.01556709571977	47.77043566656909
xptar	3e-05	0.1	12200	True	-1141.2111900253262	-125.13799463874679	-2463.912567517848
xptar	3e-05	0.1	03200	True	5516.399772088712	4433.429209099215	8711.919375305937
xptar	3e-05	0.1	20300	True	153.04069151574024	11.873791845348379	36.486795437307634
xptar	3e-05	0.1	11300	True	-817.7924301324817	-125.2674663009662	-363.23199387586084
xptar	3e-05	0.1	02300	True	-1264.3762930130633	-93.70824041967481	1148.7243033082507
xptar	3e-05	0.1	10400	False	55.242667702990616	0.0	0.0
xptar	3e-05	0.1	01400	True	-830.4979895401303	-53.928169245123684	-80.78289585286396
xptar	3e-05	0.1	00500	True	8.038314575883136	6.574289984295296	3.275341498040102
xptar	3e-05	0.1	40010	True	-1120.8860874151396	-67.16948500576028	-841.4656686696628
xptar	3e-05	0.1	31010	True	22670.870016513007	593.9652639500081	15117.833419135604
xptar	3e-05	0.1	22010	True	-152087.33610786923	3178.054964380069	-74972.70688840555
xptar	3e-05	0.1	13010	False	340189.3597411063	-0.0	0.0
xptar	3e-05	0.1	04010	True	-113313.52335594034	-242708.5497176769	407383.9609277641
xptar	3e-05	0.1	30110	False	935.0748471620957	0.0	0.0
xptar	3e-05	0.1	21110	True	-25946.304238320463	-767.1779149232478	-1311.847897899645
xptar	3e-05	0.1	12110	True	224953.268313974	1551.5318612570115	21951.654184087274
xptar	3e-05	0.1	03110	True	-558805.0805713409	39444.12484340046	-32170.63939547668
xptar	3e-05	0.1	20210	True	-2758.8679137917775	-25.43087312454523	281.52045796567575
xptar	3e-05	0.1	11210	True	8602.46049076256	-78.00594942729406	-4593.168440988661
xptar	3e-05	0.1	02210	False	63930.76644234608	0.0	0.0
xptar	3e-05	0.1	10310	False	-328.2407841516711	-0.0	0.0
xptar	3e-05	0.1	01310	False	14020.006223471475	0.0	0.0
xptar	3e-05	0.1	00410	False	-1858.557175876187	-0.0	0.0
xptar	3e-05	0.1	30020	True	-11621.263945656237	136.21075774704622	381.62744974431246
xptar	3e-05	0.1	21020	False	270330.27059426234	0.0	0.0
xptar	3e-05	0.1	12020	True	-2125510.985723816	11892.138751641416	-139452.64423007923
xptar	3e-05	0.1	03020	True	5592459.205156571	-142317.03727697372	802561.1402758675
xptar	3e-05	0.1	20120	True	24727.988716116455	-1510.2408328553604	-3550.585845616694
xptar	3e-05	0.1	11120	False	-158690.07774356927	0.0	0.0
xptar	3e-05	0.1	02120	True	-51269.932336624086	19988.62409291899	254975.4335489597
xptar	3e-05	0.1	10220	True	-25295.20339590049	-173.95778749816967	-50.133922087476954
xptar	3e-05	0.1	01220	False	11529.239223080564	0.0	0.0
xptar	3e-05	0.1	00320	True	40271.16142802548	-196.61516495559076	-5709.126591395313
xptar	3e-05	0.1	20030	True	-94605.36058521096	-2903.4468320331803	4032.7340590522795
xptar	3e-05	0.1	11030	True	675262.6300611022	153191.520616672	47258.192179260805
xptar	3e-05	0.1	02030	False	-30582.03799038763	-0.0	0.0
xptar	3e-05	0.1	10130	False	187781.82328682192	-0.0	0.0
xptar	3e-05	0.1	01130	True	-749614.919513136	26447.790528413883	-46776.054138582054
xptar	3e-05	0.1	00230	True	-396309.51253014413	-8613.531473570052	47987.76240723742
xptar	3e-05	0.1	10040	True	-230992.53959465274	81151.83640820305	167786.79187990585
xptar	3e-05	0.1	01040	False	2819877.367129749	-0.0	0.0
