pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	4	2	81	64	17
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	4	3	101	80	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	4	4	27	21	6
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	4	5	108	86	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	4	6	80	64	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	5	1	14	11	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	5	2	56	44	12
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	5	3	97	77	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	5	4	95	76	19
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	5	6	90	72	18
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	1	7	5	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	2	36	28	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	3	73	58	15
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	4	88	70	18
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	5	96	76	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	6	6	98	78	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	7	2	22	17	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	7	3	36	28	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	7	4	69	55	14
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	7	5	91	72	19
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	7	6	66	52	14
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	8	3	12	9	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	8	4	37	29	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-10.0	-8.0	8	5	43	34	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	0	2	35	28	7
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	0	3	64	51	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	0	4	69	55	14
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	0	5	50	40	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	1	34	27	7
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	2	49	39	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	3	109	87	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	4	124	99	25
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	5	97	77	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	1	6	12	9	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	2	1	47	37	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	2	2	84	67	17
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	2	4	134	107	27
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	2	5	151	120	31
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	2	6	45	36	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	1	48	38	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	2	103	82	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	3	121	96	25
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	4	176	140	36
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	5	194	155	39
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	3	6	135	108	27
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	1	49	39	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	2	115	92	23
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	3	146	116	30
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	4	46	36	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	5	229	183	46
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	4	6	195	156	39
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	5	1	45	36	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	5	2	102	81	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	5	3	141	112	29
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	5	4	160	128	32
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	5	6	202	161	41
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	1	31	24	7
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	2	78	62	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	3	119	95	24
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	4	144	115	29
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	5	182	145	37
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	6	6	203	162	41
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	1	13	10	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	2	64	51	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	3	102	81	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	4	126	100	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	5	148	118	30
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	7	6	159	127	32
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	8	2	63	50	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	8	3	61	48	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	8	4	76	60	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-8.0	-5.0	8	5	98	78	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	0	2	67	53	14
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	0	3	106	84	22
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	0	4	148	118	30
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	0	5	138	110	28
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	1	36	28	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	2	83	66	17
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	3	130	104	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	4	206	164	42
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	5	201	160	41
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	1	6	63	50	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	2	1	45	36	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	2	2	120	96	24
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	2	4	223	178	45
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	2	5	259	207	52
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	2	6	185	148	37
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	1	90	72	18
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	2	147	117	30
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	3	208	166	42
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	4	250	200	50
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	5	324	259	65
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	3	6	318	254	64
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	1	93	74	19
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	2	166	132	34
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	3	238	190	48
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	4	83	66	17
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	5	324	259	65
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	4	6	400	320	80
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	5	1	80	64	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	5	2	167	133	34
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	5	3	210	168	42
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	5	4	299	239	60
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	-8.0	-5.0	0.0	5	6	405	324	81
