pool	level	zfoil	ndel	rungroup	xscol	yscol	target	alpha	l1	model	n	median	p90	mse	cell_mse
validation	foil_delta	8.0	3				ytar	0.0001	0.5	full_svd	2741	0.06908862666517475	0.15831325467028853	0.00968633203359443	0.00968633203359443
validation	foil_delta	8.0	3				ytar	0.0001	0.5	refit_svd	2741	0.0746417711317636	0.17171433171667555	0.011238185000389554	0.011238185000389554
validation	foil_delta	8.0	3				ytar	3e-05	0.5	full_svd	2741	0.06908862666517475	0.15831325467028853	0.00968633203359443	0.00968633203359443
validation	foil_delta	8.0	3				ytar	3e-05	0.5	refit_svd	2741	0.07330254031780586	0.1683511554123461	0.01078059683423873	0.01078059683423873
validation	foil_delta	8.0	3				yptar	0.0001	0.1	full_svd	2741	0.6476228125162804	1.5254734585781107	0.8290322025851554	0.8290322025851554
validation	foil_delta	8.0	3				yptar	0.0001	0.1	refit_svd	2741	0.6481475677284632	1.5345640422504718	0.8387846299452502	0.8387846299452502
validation	foil_delta	8.0	3				yptar	3e-05	0.1	full_svd	2741	0.6476228125162804	1.5254734585781107	0.8290322025851554	0.8290322025851554
validation	foil_delta	8.0	3				yptar	3e-05	0.1	refit_svd	2741	0.640492095592431	1.5338416003716424	0.835951430126786	0.835951430126786
validation	foil_delta	8.0	3				yptar	0.0001	0.5	full_svd	2741	0.6476228125162804	1.5254734585781107	0.8290322025851554	0.8290322025851554
validation	foil_delta	8.0	3				yptar	0.0001	0.5	refit_svd	2741	0.6383323165940584	1.5538366426885892	0.8661086485760507	0.8661086485760507
validation	foil_delta	8.0	3				yptar	3e-05	0.5	full_svd	2741	0.6476228125162804	1.5254734585781107	0.8290322025851554	0.8290322025851554
validation	foil_delta	8.0	3				yptar	3e-05	0.5	refit_svd	2741	0.6378519308903267	1.5299509297424905	0.8476249076904138	0.8476249076904138
validation	foil_delta	8.0	4				xptar	0.0001	0.1	full_svd	2741	0.863684502808007	2.0204787742149897	1.4995736809783176	1.4995736809783176
validation	foil_delta	8.0	4				xptar	0.0001	0.1	refit_svd	2741	0.8730743924950789	2.054120388118464	1.580328697517597	1.580328697517597
validation	foil_delta	8.0	4				xptar	3e-05	0.1	full_svd	2741	0.863684502808007	2.0204787742149897	1.4995736809783176	1.4995736809783176
validation	foil_delta	8.0	4				xptar	3e-05	0.1	refit_svd	2741	0.8687555064341851	2.019877995419934	1.5000894243786853	1.5000894243786853
validation	foil_delta	8.0	4				xptar	0.0001	0.5	full_svd	2741	0.863684502808007	2.0204787742149897	1.4995736809783176	1.4995736809783176
validation	foil_delta	8.0	4				xptar	0.0001	0.5	refit_svd	2741	0.922109927220506	2.189878788854127	1.7239995039399716	1.7239995039399716
validation	foil_delta	8.0	4				xptar	3e-05	0.5	full_svd	2741	0.863684502808007	2.0204787742149897	1.4995736809783176	1.4995736809783176
validation	foil_delta	8.0	4				xptar	3e-05	0.5	refit_svd	2741	0.8989468763088017	2.096916351580415	1.6710274495014081	1.6710274495014081
validation	foil_delta	8.0	4				ytar	0.0001	0.1	full_svd	2741	0.09155140916311186	0.20587834344527375	0.0161449000707239	0.0161449000707239
validation	foil_delta	8.0	4				ytar	0.0001	0.1	refit_svd	2741	0.09191725803945044	0.20844633357267398	0.016453660769544954	0.016453660769544954
validation	foil_delta	8.0	4				ytar	3e-05	0.1	full_svd	2741	0.09155140916311186	0.20587834344527375	0.0161449000707239	0.0161449000707239
validation	foil_delta	8.0	4				ytar	3e-05	0.1	refit_svd	2741	0.09048521778978069	0.20831323597944146	0.016300227715729095	0.016300227715729095
validation	foil_delta	8.0	4				ytar	0.0001	0.5	full_svd	2741	0.09155140916311186	0.20587834344527375	0.0161449000707239	0.0161449000707239
validation	foil_delta	8.0	4				ytar	0.0001	0.5	refit_svd	2741	0.09627851284481591	0.2155109240956056	0.017716112852483416	0.017716112852483416
validation	foil_delta	8.0	4				ytar	3e-05	0.5	full_svd	2741	0.09155140916311186	0.20587834344527375	0.0161449000707239	0.0161449000707239
validation	foil_delta	8.0	4				ytar	3e-05	0.5	refit_svd	2741	0.09294560451168637	0.2109369802026086	0.016805225139263105	0.016805225139263105
validation	foil_delta	8.0	4				yptar	0.0001	0.1	full_svd	2741	0.6389527902588704	1.4532422364126512	0.7840704285269232	0.7840704285269232
validation	foil_delta	8.0	4				yptar	0.0001	0.1	refit_svd	2741	0.621614227601177	1.4485395621383501	0.7884201998839333	0.7884201998839333
validation	foil_delta	8.0	4				yptar	3e-05	0.1	full_svd	2741	0.6389527902588704	1.4532422364126512	0.7840704285269232	0.7840704285269232
validation	foil_delta	8.0	4				yptar	3e-05	0.1	refit_svd	2741	0.6277091932385854	1.461852552832172	0.7903256596501382	0.7903256596501382
validation	foil_delta	8.0	4				yptar	0.0001	0.5	full_svd	2741	0.6389527902588704	1.4532422364126512	0.7840704285269232	0.7840704285269232
validation	foil_delta	8.0	4				yptar	0.0001	0.5	refit_svd	2741	0.6401966788516199	1.4785927277176063	0.8230826557219783	0.8230826557219783
validation	foil_delta	8.0	4				yptar	3e-05	0.5	full_svd	2741	0.6389527902588704	1.4532422364126512	0.7840704285269232	0.7840704285269232
validation	foil_delta	8.0	4				yptar	3e-05	0.5	refit_svd	2741	0.6308157741824645	1.456433523031944	0.7975460123977048	0.7975460123977048
