pool	subset	target	model	reference	comparison	metric	value	reference_value	change	percent_change
surplus_core	all	xptar	gmm	old	starting	spread	1.4691404071249952	1.4661323351805733	0.003008071944421875	0.2051705614999122
surplus_core	all	xptar	gmm	old	starting	rms	1.4980429625911558	1.4816076808468863	0.016435281744269448	1.1092870235982488
surplus_core	all	xptar	gmm	old	starting	median	1.0078355947787474	1.0019452792909225	0.005890315487824926	0.5878879425424755
surplus_core	all	xptar	gmm	old	starting	p90	2.418124487500815	2.3839511864962204	0.03417330100459459	1.4334731851125104
surplus_core	all	xptar	gmm	old	starting	cell_mse	2.803316049102989	3.093474578796733	-0.2901585296937439	-9.379696593679675
surplus_core	all	xptar	gmm	old	previous	bias	0.29284668671762526	-0.21358205842825034	0.5064287451458755	
surplus_core	all	xptar	gmm	old	previous	spread	1.4691404071249952	1.4661323351805733	0.003008071944421875	0.2051705614999122
surplus_core	all	xptar	gmm	old	previous	rms	1.4980429625911558	1.4816076808468863	0.016435281744269448	1.1092870235982488
surplus_core	all	xptar	gmm	old	previous	median	1.0078355947787474	1.0019452792909225	0.005890315487824926	0.5878879425424755
surplus_core	all	xptar	gmm	old	previous	p90	2.418124487500815	2.3839511864962204	0.03417330100459459	1.4334731851125104
surplus_core	all	xptar	gmm	old	previous	cell_mse	2.803316049102989	3.093474578796733	-0.2901585296937439	-9.379696593679675
surplus_core	all	xptar	core	old	starting	bias	0.3661267116832095	-0.21358205842825034	0.5797087701114598	
surplus_core	all	xptar	core	old	starting	spread	1.42528505345878	1.4661323351805733	-0.040847281721793305	-2.786056943267845
surplus_core	all	xptar	core	old	starting	rms	1.471559123046355	1.4816076808468863	-0.010048557800531377	-0.6782198776661086
surplus_core	all	xptar	core	old	starting	median	1.0052095010905258	1.0019452792909225	0.003264221799603284	0.3257884304733061
surplus_core	all	xptar	core	old	starting	p90	2.3959327109877337	2.3839511864962204	0.011981524491513351	0.5025910160989078
surplus_core	all	xptar	core	old	starting	cell_mse	2.5812112018240465	3.093474578796733	-0.5122633769726863	-16.559482353074362
surplus_core	all	xptar	core	gmm	previous	bias	0.3661267116832095	0.29284668671762526	0.07328002496558422	
surplus_core	all	xptar	core	gmm	previous	spread	1.42528505345878	1.4691404071249952	-0.04385535366621518	-2.985102952279217
surplus_core	all	xptar	core	gmm	previous	rms	1.471559123046355	1.4980429625911558	-0.026483839544800825	-1.7678958618778107
surplus_core	all	xptar	core	gmm	previous	median	1.0052095010905258	1.0078355947787474	-0.0026260936882216424	-0.260567666177558
surplus_core	all	xptar	core	gmm	previous	p90	2.3959327109877337	2.418124487500815	-0.02219177651308124	-0.917726801402885
surplus_core	all	xptar	core	gmm	previous	cell_mse	2.5812112018240465	2.803316049102989	-0.22210484727894242	-7.922932819152228
surplus_core	all	xptar	enet	old	starting	bias	0.3749646093479378	-0.21358205842825034	0.5885466677761881	
surplus_core	all	xptar	enet	old	starting	spread	1.482635661160446	1.4661323351805733	0.016503325979872807	1.1256368599114275
surplus_core	all	xptar	enet	old	starting	rms	1.5293158476940347	1.4816076808468863	0.0477081668471484	3.2200269655647595
surplus_core	all	xptar	enet	old	starting	median	1.0385903239296495	1.0019452792909225	0.036645044638726976	3.6573898191985865
surplus_core	all	xptar	enet	old	starting	p90	2.487756464400625	2.3839511864962204	0.10380527790440475	4.354337391319296
surplus_core	all	xptar	enet	old	starting	cell_mse	2.8241065924590543	3.093474578796733	-0.26936798633767856	-8.707619198941485
surplus_core	all	xptar	enet	core	previous	bias	0.3749646093479378	0.3661267116832095	0.008837897664728311	
surplus_core	all	xptar	enet	core	previous	spread	1.482635661160446	1.42528505345878	0.05735060770166611	4.023799138459472
surplus_core	all	xptar	enet	core	previous	rms	1.5293158476940347	1.471559123046355	0.05775672464767978	3.924866065055843
surplus_core	all	xptar	enet	core	previous	median	1.0385903239296495	1.0052095010905258	0.03338082283912369	3.3207826630080373
surplus_core	all	xptar	enet	core	previous	p90	2.487756464400625	2.3959327109877337	0.0918237534128914	3.8324846516677225
surplus_core	all	xptar	enet	core	previous	cell_mse	2.8241065924590543	2.5812112018240465	0.24289539063500776	9.410132362023017
surplus_core	all	xptar	beam	old	starting	bias	0.36848163857347155	-0.21358205842825034	0.5820636970017219	
surplus_core	all	xptar	beam	old	starting	spread	1.4311811067263052	1.4661323351805733	-0.034951228454268124	-2.383906801289082
surplus_core	all	xptar	beam	old	starting	rms	1.4778559057689362	1.4816076808468863	-0.0037517750779501036	-0.25322324704779575
surplus_core	all	xptar	beam	old	starting	median	1.009550212882862	1.0019452792909225	0.007604933591939478	0.7590168594158619
surplus_core	all	xptar	beam	old	starting	p90	2.4020951941752706	2.3839511864962204	0.018144007679050222	0.7610897312757992
surplus_core	all	xptar	beam	old	starting	cell_mse	2.6017757350645834	3.093474578796733	-0.49169884373214945	-15.894710986227189
surplus_core	all	xptar	beam	enet	previous	bias	0.36848163857347155	0.3749646093479378	-0.006482970774466246	
surplus_core	all	xptar	beam	enet	previous	spread	1.4311811067263052	1.482635661160446	-0.05145455443414093	-3.470478674030264
surplus_core	all	xptar	beam	enet	previous	rms	1.4778559057689362	1.5293158476940347	-0.05145994192509851	-3.364899540058508
surplus_core	all	xptar	beam	enet	previous	median	1.009550212882862	1.0385903239296495	-0.029040111046787498	-2.796108376680251
surplus_core	all	xptar	beam	enet	previous	p90	2.4020951941752706	2.487756464400625	-0.08566127022535452	-3.443314144738552
surplus_core	all	xptar	beam	enet	previous	cell_mse	2.6017757350645834	2.8241065924590543	-0.2223308573944709	-7.872608561877237
surplus_core	all	ytar	old	old	starting	bias	0.025814990950930636	0.025814990950930636	0.0	
surplus_core	all	ytar	old	old	starting	spread	0.13527198245686536	0.13527198245686536	0.0	0.0
surplus_core	all	ytar	old	old	starting	rms	0.1377131910733577	0.1377131910733577	0.0	0.0
surplus_core	all	ytar	old	old	starting	median	0.09111962284775026	0.09111962284775026	0.0	0.0
surplus_core	all	ytar	old	old	starting	p90	0.2216672484419529	0.2216672484419529	0.0	0.0
surplus_core	all	ytar	old	old	starting	cell_mse	0.026073055829381565	0.026073055829381565	0.0	0.0
surplus_core	all	ytar	gmm	old	starting	bias	0.008615524095876155	0.025814990950930636	-0.017199466855054482	
surplus_core	all	ytar	gmm	old	starting	spread	0.13359979066708663	0.13527198245686536	-0.001672191789778732	-1.2361700918458451
surplus_core	all	ytar	gmm	old	starting	rms	0.13387729950120741	0.1377131910733577	-0.0038358915721502795	-2.78542058480582
surplus_core	all	ytar	gmm	old	starting	median	0.0897228652137635	0.09111962284775026	-0.0013967576339867505	-1.5328834671765046
surplus_core	all	ytar	gmm	old	starting	p90	0.2183421654718556	0.2216672484419529	-0.003325082970097315	-1.5000334932059434
surplus_core	all	ytar	gmm	old	starting	cell_mse	0.023318702453758892	0.026073055829381565	-0.002754353375622673	-10.563983729589566
surplus_core	all	ytar	gmm	old	previous	bias	0.008615524095876155	0.025814990950930636	-0.017199466855054482	
surplus_core	all	ytar	gmm	old	previous	spread	0.13359979066708663	0.13527198245686536	-0.001672191789778732	-1.2361700918458451
surplus_core	all	ytar	gmm	old	previous	rms	0.13387729950120741	0.1377131910733577	-0.0038358915721502795	-2.78542058480582
surplus_core	all	ytar	gmm	old	previous	median	0.0897228652137635	0.09111962284775026	-0.0013967576339867505	-1.5328834671765046
surplus_core	all	ytar	gmm	old	previous	p90	0.2183421654718556	0.2216672484419529	-0.003325082970097315	-1.5000334932059434
surplus_core	all	ytar	gmm	old	previous	cell_mse	0.023318702453758892	0.026073055829381565	-0.002754353375622673	-10.563983729589566
surplus_core	all	ytar	core	old	starting	bias	0.014583667157563974	0.025814990950930636	-0.011231323793366662	
surplus_core	all	ytar	core	old	starting	spread	0.1323893378258278	0.13527198245686536	-0.002882644631037573	-2.1309990277970314
surplus_core	all	ytar	core	old	starting	rms	0.13319016524399904	0.1377131910733577	-0.004523025829358651	-3.284380961696909
surplus_core	all	ytar	core	old	starting	median	0.0889548658656043	0.09111962284775026	-0.0021647569821459517	-2.3757308409441014
surplus_core	all	ytar	core	old	starting	p90	0.21763389446690604	0.2216672484419529	-0.004033353975046866	-1.819553408722474
surplus_core	all	ytar	core	old	starting	cell_mse	0.022726169799741878	0.026073055829381565	-0.003346886029639687	-12.836569873286974
surplus_core	all	ytar	core	gmm	previous	bias	0.014583667157563974	0.008615524095876155	0.0059681430616878185	
surplus_core	all	ytar	core	gmm	previous	spread	0.1323893378258278	0.13359979066708663	-0.0012104528412588411	-0.9060289954159639
surplus_core	all	ytar	core	gmm	previous	rms	0.13319016524399904	0.13387729950120741	-0.0006871342572083716	-0.5132567356590401
surplus_core	all	ytar	core	gmm	previous	median	0.0889548658656043	0.0897228652137635	-0.0007679993481592012	-0.855968371417315
surplus_core	all	ytar	core	gmm	previous	p90	0.21763389446690604	0.2183421654718556	-0.0007082710049495511	-0.32438581133374944
surplus_core	all	ytar	core	gmm	previous	cell_mse	0.022726169799741878	0.023318702453758892	-0.0005925326540170139	-2.5410189747564593
surplus_core	all	ytar	enet	old	starting	bias	0.011718864999086207	0.025814990950930636	-0.014096125951844429	
surplus_core	all	ytar	enet	old	starting	spread	0.13367801586694417	0.13527198245686536	-0.0015939665899211974	-1.1783420047307036
surplus_core	all	ytar	enet	old	starting	rms	0.13419069909270828	0.1377131910733577	-0.0035224919806494115	-2.5578464584217198
surplus_core	all	ytar	enet	old	starting	median	0.08963834964126138	0.09111962284775026	-0.0014812732064888728	-1.625635796324465
surplus_core	all	ytar	enet	old	starting	p90	0.21854104788220619	0.2216672484419529	-0.003126200559746717	-1.4103123405555196
surplus_core	all	ytar	enet	old	starting	cell_mse	0.02334950312789742	0.026073055829381565	-0.0027235527014841457	-10.445851530816697
surplus_core	all	ytar	enet	core	previous	bias	0.011718864999086207	0.014583667157563974	-0.002864802158477767	
surplus_core	all	ytar	enet	core	previous	spread	0.13367801586694417	0.1323893378258278	0.0012886780411163756	0.9734001712522922
surplus_core	all	ytar	enet	core	previous	rms	0.13419069909270828	0.13319016524399904	0.0010005338487092397	0.7512070030668561
surplus_core	all	ytar	enet	core	previous	median	0.08963834964126138	0.0889548658656043	0.0006834837756570789	0.768348947532238
surplus_core	all	ytar	enet	core	previous	p90	0.21854104788220619	0.21763389446690604	0.0009071534153001493	0.41682542947742984
surplus_core	all	ytar	enet	core	previous	cell_mse	0.02334950312789742	0.022726169799741878	0.0006233333281555412	2.7427997486959788
surplus_core	all	ytar	beam	old	starting	bias	0.013698853642882284	0.025814990950930636	-0.012116137308048351	
surplus_core	all	ytar	beam	old	starting	spread	0.13252169523377652	0.13527198245686536	-0.002750287223088843	-2.033153631030604
surplus_core	all	ytar	beam	old	starting	rms	0.13322784355667946	0.1377131910733577	-0.004485347516678229	-3.2570209736037192
surplus_core	all	ytar	beam	old	starting	median	0.08892416259462903	0.09111962284775026	-0.0021954602531212286	-2.4094264051000014
surplus_core	all	ytar	beam	old	starting	p90	0.21757999802856834	0.2216672484419529	-0.004087250413384563	-1.843867527617582
surplus_core	all	ytar	beam	old	starting	cell_mse	0.02288593552848008	0.026073055829381565	-0.003187120300901486	-12.22380806361002
surplus_core	all	ytar	beam	enet	previous	bias	0.013698853642882284	0.011718864999086207	0.0019799886437960774	
surplus_core	all	ytar	beam	enet	previous	spread	0.13252169523377652	0.13367801586694417	-0.0011563206331676457	-0.865004335730557
surplus_core	all	ytar	beam	enet	previous	rms	0.13322784355667946	0.13419069909270828	-0.0009628555360288171	-0.717527773935811
surplus_core	all	ytar	beam	enet	previous	median	0.08892416259462903	0.08963834964126138	-0.0007141870466323558	-0.7967427440270569
surplus_core	all	ytar	beam	enet	previous	p90	0.21757999802856834	0.21854104788220619	-0.0009610498536378465	-0.43975713622268486
surplus_core	all	ytar	beam	enet	previous	cell_mse	0.02288593552848008	0.02334950312789742	-0.0004635675994173402	-1.9853424583732626
surplus_core	all	yptar	old	old	starting	bias	-0.06044026300627664	-0.06044026300627664	0.0	
surplus_core	all	yptar	old	old	starting	spread	1.0281435299416668	1.0281435299416668	0.0	0.0
surplus_core	all	yptar	old	old	starting	rms	1.0299185130645916	1.0299185130645916	0.0	0.0
surplus_core	all	yptar	old	old	starting	median	0.7022273576497854	0.7022273576497854	0.0	0.0
surplus_core	all	yptar	old	old	starting	p90	1.6863324720867556	1.6863324720867556	0.0	0.0
surplus_core	all	yptar	old	old	starting	cell_mse	1.2134110231683644	1.2134110231683644	0.0	0.0
surplus_core	all	yptar	gmm	old	starting	bias	-0.0076483438415649715	-0.06044026300627664	0.05279191916471167	
surplus_core	all	yptar	gmm	old	starting	spread	1.0233325170796126	1.0281435299416668	-0.004811012862054209	-0.46793202718760085
surplus_core	all	yptar	gmm	old	starting	rms	1.0233610983792643	1.0299185130645916	-0.006557414685327334	-0.6366925734556661
surplus_core	all	yptar	gmm	old	starting	median	0.7000013755412735	0.7022273576497854	-0.0022259821085118814	-0.3169888048739411
surplus_core	all	yptar	gmm	old	starting	p90	1.6811841088978512	1.6863324720867556	-0.005148363188904437	-0.305299415988447
surplus_core	all	yptar	gmm	old	starting	cell_mse	1.1573230288914038	1.2134110231683644	-0.05608799427696054	-4.622340922081614
surplus_core	all	yptar	gmm	old	previous	bias	-0.0076483438415649715	-0.06044026300627664	0.05279191916471167	
surplus_core	all	yptar	gmm	old	previous	spread	1.0233325170796126	1.0281435299416668	-0.004811012862054209	-0.46793202718760085
surplus_core	all	yptar	gmm	old	previous	rms	1.0233610983792643	1.0299185130645916	-0.006557414685327334	-0.6366925734556661
surplus_core	all	yptar	gmm	old	previous	median	0.7000013755412735	0.7022273576497854	-0.0022259821085118814	-0.3169888048739411
surplus_core	all	yptar	gmm	old	previous	p90	1.6811841088978512	1.6863324720867556	-0.005148363188904437	-0.305299415988447
surplus_core	all	yptar	gmm	old	previous	cell_mse	1.1573230288914038	1.2134110231683644	-0.05608799427696054	-4.622340922081614
surplus_core	all	yptar	core	old	starting	bias	-0.020217009215580412	-0.06044026300627664	0.04022325379069623	
surplus_core	all	yptar	core	old	starting	spread	1.0210696104320396	1.0281435299416668	-0.007073919509627213	-0.6880284030021167
surplus_core	all	yptar	core	old	starting	rms	1.0212697375372775	1.0299185130645916	-0.008648775527314134	-0.839753380253272
surplus_core	all	yptar	core	old	starting	median	0.696781518873574	0.7022273576497854	-0.005445838776211409	-0.7755093442154637
surplus_core	all	yptar	core	old	starting	p90	1.6776830346132623	1.6863324720867556	-0.008649437473493338	-0.5129141267611437
surplus_core	all	yptar	core	old	starting	cell_mse	1.15198755332517	1.2134110231683644	-0.061423469843194356	-5.062049764704635
surplus_core	all	yptar	core	gmm	previous	bias	-0.020217009215580412	-0.0076483438415649715	-0.01256866537401544	
surplus_core	all	yptar	core	gmm	previous	spread	1.0210696104320396	1.0233325170796126	-0.002262906647573004	-0.22113111914305872
surplus_core	all	yptar	core	gmm	previous	rms	1.0212697375372775	1.0233610983792643	-0.0020913608419868	-0.2043619642469241
surplus_core	all	yptar	core	gmm	previous	median	0.696781518873574	0.7000013755412735	-0.0032198566676995277	-0.45997862007196577
surplus_core	all	yptar	core	gmm	previous	p90	1.6776830346132623	1.6811841088978512	-0.003501074284588901	-0.20825049832787768
surplus_core	all	yptar	core	gmm	previous	cell_mse	1.15198755332517	1.1573230288914038	-0.005335475566233816	-0.46101869858622413
surplus_core	all	yptar	enet	old	starting	bias	-0.011286755959343225	-0.06044026300627664	0.049153507046933415	
surplus_core	all	yptar	enet	old	starting	spread	1.02566475537443	1.0281435299416668	-0.0024787745672367745	-0.24109226922600646
surplus_core	all	yptar	enet	old	starting	rms	1.0257268551019687	1.0299185130645916	-0.004191657962622886	-0.40698928210838314
surplus_core	all	yptar	enet	old	starting	median	0.6990279970766327	0.7022273576497854	-0.003199360573152732	-0.45560181304532543
surplus_core	all	yptar	enet	old	starting	p90	1.6828592424397772	1.6863324720867556	-0.003473229646978382	-0.20596351576390726
surplus_core	all	yptar	enet	old	starting	cell_mse	1.1705970229252505	1.2134110231683644	-0.04281400024311388	-3.5284004698854066
surplus_core	all	yptar	enet	core	previous	bias	-0.011286755959343225	-0.020217009215580412	0.008930253256237187	
surplus_core	all	yptar	enet	core	previous	spread	1.02566475537443	1.0210696104320396	0.004595144942390439	0.4500324850962967
surplus_core	all	yptar	enet	core	previous	rms	1.0257268551019687	1.0212697375372775	0.004457117564691249	0.4364290256401171
surplus_core	all	yptar	enet	core	previous	median	0.6990279970766327	0.696781518873574	0.002246478203058677	0.322407834049665
surplus_core	all	yptar	enet	core	previous	p90	1.6828592424397772	1.6776830346132623	0.005176207826514956	0.3085331209603748
surplus_core	all	yptar	enet	core	previous	cell_mse	1.1705970229252505	1.15198755332517	0.018609469600080475	1.615422800911781
surplus_core	all	yptar	beam	old	starting	bias	-0.01772256126407999	-0.06044026300627664	0.04271770174219665	
surplus_core	all	yptar	beam	old	starting	spread	1.0225645468907767	1.0281435299416668	-0.005578983050890107	-0.5426268695389869
surplus_core	all	yptar	beam	old	starting	rms	1.0227181145045288	1.0299185130645916	-0.007200398560062826	-0.6991231314638191
surplus_core	all	yptar	beam	old	starting	median	0.6974317936410454	0.7022273576497854	-0.004795564008740039	-0.6829076020036906
surplus_core	all	yptar	beam	old	starting	p90	1.6771810220195296	1.6863324720867556	-0.009151450067226063	-0.5426836177744754
surplus_core	all	yptar	beam	old	starting	cell_mse	1.163128899110437	1.2134110231683644	-0.050282124057927424	-4.14386577160265
surplus_core	all	yptar	beam	enet	previous	bias	-0.01772256126407999	-0.011286755959343225	-0.006435805304736763	
surplus_core	all	yptar	beam	enet	previous	spread	1.0225645468907767	1.02566475537443	-0.003100208483653333	-0.3022633338435776
surplus_core	all	yptar	beam	enet	previous	rms	1.0227181145045288	1.0257268551019687	-0.0030087405974399406	-0.29332766149920975
surplus_core	all	yptar	beam	enet	previous	median	0.6974317936410454	0.6990279970766327	-0.0015962034355873067	-0.22834613810358562
surplus_core	all	yptar	beam	enet	previous	p90	1.6771810220195296	1.6828592424397772	-0.005678220420247682	-0.33741505391832183
surplus_core	all	yptar	beam	enet	previous	cell_mse	1.163128899110437	1.1705970229252505	-0.007468123814813543	-0.6379756370942347
surplus_core	all	ztar	old	old	starting	bias	0.12242078551344471	0.12242078551344471	0.0	
surplus_core	all	ztar	old	old	starting	spread	0.6442807585999409	0.6442807585999409	0.0	0.0
surplus_core	all	ztar	old	old	starting	rms	0.6558083139362022	0.6558083139362022	0.0	0.0
surplus_core	all	ztar	old	old	starting	median	0.4309736496034603	0.4309736496034603	0.0	0.0
surplus_core	all	ztar	old	old	starting	p90	1.0617058038800467	1.0617058038800467	0.0	0.0
surplus_core	all	ztar	old	old	starting	cell_mse	0.5857868805138284	0.5857868805138284	0.0	0.0
surplus_core	all	ztar	gmm	old	starting	bias	0.041651576794174534	0.12242078551344471	-0.08076920871927018	
surplus_core	all	ztar	gmm	old	starting	spread	0.6368596601658716	0.6442807585999409	-0.007421098434069351	-1.151842319518559
surplus_core	all	ztar	gmm	old	starting	rms	0.6382202445833496	0.6558083139362022	-0.01758806935285262	-2.681891793546798
surplus_core	all	ztar	gmm	old	starting	median	0.4253863555280792	0.4309736496034603	-0.005587294075381111	-1.2964351951730624
surplus_core	all	ztar	gmm	old	starting	p90	1.0438476594750592	1.0617058038800467	-0.017858144404987453	-1.68202380920629
surplus_core	all	ztar	gmm	old	starting	cell_mse	0.5247335642593328	0.5857868805138284	-0.061053316254495615	-10.422445139253057
surplus_core	all	ztar	gmm	old	previous	bias	0.041651576794174534	0.12242078551344471	-0.08076920871927018	
surplus_core	all	ztar	gmm	old	previous	spread	0.6368596601658716	0.6442807585999409	-0.007421098434069351	-1.151842319518559
surplus_core	all	ztar	gmm	old	previous	rms	0.6382202445833496	0.6558083139362022	-0.01758806935285262	-2.681891793546798
surplus_core	all	ztar	gmm	old	previous	median	0.4253863555280792	0.4309736496034603	-0.005587294075381111	-1.2964351951730624
surplus_core	all	ztar	gmm	old	previous	p90	1.0438476594750592	1.0617058038800467	-0.017858144404987453	-1.68202380920629
surplus_core	all	ztar	gmm	old	previous	cell_mse	0.5247335642593328	0.5857868805138284	-0.061053316254495615	-10.422445139253057
surplus_core	all	ztar	core	old	starting	bias	0.07085380325926842	0.12242078551344471	-0.05156698225417629	
surplus_core	all	ztar	core	old	starting	spread	0.6312313555283707	0.6442807585999409	-0.01304940307157021	-2.025421820748974
surplus_core	all	ztar	core	old	starting	rms	0.6351954704171682	0.6558083139362022	-0.02061284351903403	-3.14312018939108
surplus_core	all	ztar	core	old	starting	median	0.4211426630666619	0.4309736496034603	-0.00983098653679837	-2.2811108163675153
surplus_core	all	ztar	core	old	starting	p90	1.042677593614214	1.0617058038800467	-0.019028210265832568	-1.7922300317369633
surplus_core	all	ztar	core	old	starting	cell_mse	0.5111904302906042	0.5857868805138284	-0.07459645022322425	-12.734400974940119
surplus_core	all	ztar	core	gmm	previous	bias	0.07085380325926842	0.041651576794174534	0.029202226465093885	
surplus_core	all	ztar	core	gmm	previous	spread	0.6312313555283707	0.6368596601658716	-0.005628304637500858	-0.8837590115277405
surplus_core	all	ztar	core	gmm	previous	rms	0.6351954704171682	0.6382202445833496	-0.00302477416618141	-0.4739389249797443
surplus_core	all	ztar	core	gmm	previous	median	0.4211426630666619	0.4253863555280792	-0.004243692461417259	-0.9976089750572958
surplus_core	all	ztar	core	gmm	previous	p90	1.042677593614214	1.0438476594750592	-0.0011700658608451153	-0.11209163044284542
surplus_core	all	ztar	core	gmm	previous	cell_mse	0.5111904302906042	0.5247335642593328	-0.013543133968728638	-2.580954391176582
surplus_core	all	ztar	enet	old	starting	bias	0.056834919969119414	0.12242078551344471	-0.0655858655443253	
surplus_core	all	ztar	enet	old	starting	spread	0.6376949049578972	0.6442807585999409	-0.006585853642043782	-1.0222024411151498
surplus_core	all	ztar	enet	old	starting	rms	0.640222617483292	0.6558083139362022	-0.015585696452910192	-2.3765628037503594
surplus_core	all	ztar	enet	old	starting	median	0.4247726697471167	0.4309736496034603	-0.0062009798563436025	-1.4388303930064295
surplus_core	all	ztar	enet	old	starting	p90	1.0459033239829567	1.0617058038800467	-0.01580247989708994	-1.4884047764775477
surplus_core	all	ztar	enet	old	starting	cell_mse	0.525760044879402	0.5857868805138284	-0.060026835634426456	-10.247214069009768
surplus_core	all	ztar	enet	core	previous	bias	0.056834919969119414	0.07085380325926842	-0.014018883290149005	
surplus_core	all	ztar	enet	core	previous	spread	0.6376949049578972	0.6312313555283707	0.006463549429526427	1.0239588659400667
surplus_core	all	ztar	enet	core	previous	rms	0.640222617483292	0.6351954704171682	0.005027147066123838	0.7914330785171009
surplus_core	all	ztar	enet	core	previous	median	0.4247726697471167	0.4211426630666619	0.003630006680454767	0.8619422819863276
surplus_core	all	ztar	enet	core	previous	p90	1.0459033239829567	1.042677593614214	0.0032257303687426298	0.30936987506955393
surplus_core	all	ztar	enet	core	previous	cell_mse	0.525760044879402	0.5111904302906042	0.014569614588797797	2.85013445586515
surplus_core	all	ztar	beam	old	starting	bias	0.06640094468317684	0.12242078551344471	-0.05601984083026787	
surplus_core	all	ztar	beam	old	starting	spread	0.6319736375341477	0.6442807585999409	-0.012307121065793236	-1.9102108671594231
surplus_core	all	ztar	beam	old	starting	rms	0.6354524089127058	0.6558083139362022	-0.02035590502349638	-3.1039412875568773
surplus_core	all	ztar	beam	old	starting	median	0.4210954186850629	0.4309736496034603	-0.009878230918397402	-2.2920730600319517
surplus_core	all	ztar	beam	old	starting	p90	1.0408390747130547	1.0617058038800467	-0.02086672916699195	-1.9653965430662335
surplus_core	all	ztar	beam	old	starting	cell_mse	0.5152031685706413	0.5857868805138284	-0.07058371194318713	-12.049384219952818
surplus_core	all	ztar	beam	enet	previous	bias	0.06640094468317684	0.056834919969119414	0.009566024714057424	
surplus_core	all	ztar	beam	enet	previous	spread	0.6319736375341477	0.6376949049578972	-0.005721267423749454	-0.8971794159351454
surplus_core	all	ztar	beam	enet	previous	rms	0.6354524089127058	0.640222617483292	-0.004770208570586187	-0.7450859186040382
surplus_core	all	ztar	beam	enet	previous	median	0.4210954186850629	0.4247726697471167	-0.003677251062053799	-0.8656986016174262
surplus_core	all	ztar	beam	enet	previous	p90	1.0408390747130547	1.0459033239829567	-0.00506424926990201	-0.4841986017040889
surplus_core	all	ztar	beam	enet	previous	cell_mse	0.5152031685706413	0.525760044879402	-0.010556876308760677	-2.007926698040019
surplus_core	outside_gmm	xptar	old	old	starting	bias	-0.14709456502743215	-0.14709456502743215	0.0	
surplus_core	outside_gmm	xptar	old	old	starting	spread	1.4437736579021516	1.4437736579021516	0.0	0.0
surplus_core	outside_gmm	xptar	old	old	starting	rms	1.4512474586757313	1.4512474586757313	0.0	0.0
surplus_core	outside_gmm	xptar	old	old	starting	median	0.9871597444684345	0.9871597444684345	0.0	0.0
surplus_core	outside_gmm	xptar	old	old	starting	p90	2.3357097352861422	2.3357097352861422	0.0	0.0
surplus_core	outside_gmm	xptar	old	old	starting	cell_mse	3.4105191052641817	3.4105191052641817	0.0	0.0
surplus_core	outside_gmm	xptar	gmm	old	starting	bias	0.37678117099636177	-0.14709456502743215	0.5238757360237939	
surplus_core	outside_gmm	xptar	gmm	old	starting	spread	1.4452679695765516	1.4437736579021516	0.0014943116743999507	0.10350041131594878
surplus_core	outside_gmm	xptar	gmm	old	starting	rms	1.493574087449738	1.4512474586757313	0.042326628774006725	2.9165686748302777
surplus_core	outside_gmm	xptar	gmm	old	starting	median	1.0080591579888099	0.9871597444684345	0.020899413520375387	2.117125788149843
surplus_core	outside_gmm	xptar	gmm	old	starting	p90	2.410916622731607	2.3357097352861422	0.07520688744546478	3.2198730137266596
surplus_core	outside_gmm	xptar	gmm	old	starting	cell_mse	2.938892584530598	3.4105191052641817	-0.47162652073358347	-13.828584628235085
surplus_core	outside_gmm	xptar	gmm	old	previous	bias	0.37678117099636177	-0.14709456502743215	0.5238757360237939	
surplus_core	outside_gmm	xptar	gmm	old	previous	spread	1.4452679695765516	1.4437736579021516	0.0014943116743999507	0.10350041131594878
surplus_core	outside_gmm	xptar	gmm	old	previous	rms	1.493574087449738	1.4512474586757313	0.042326628774006725	2.9165686748302777
surplus_core	outside_gmm	xptar	gmm	old	previous	median	1.0080591579888099	0.9871597444684345	0.020899413520375387	2.117125788149843
surplus_core	outside_gmm	xptar	gmm	old	previous	p90	2.410916622731607	2.3357097352861422	0.07520688744546478	3.2198730137266596
surplus_core	outside_gmm	xptar	gmm	old	previous	cell_mse	2.938892584530598	3.4105191052641817	-0.47162652073358347	-13.828584628235085
surplus_core	outside_gmm	xptar	core	old	starting	bias	0.4668596088370807	-0.14709456502743215	0.6139541738645129	
surplus_core	outside_gmm	xptar	core	old	starting	spread	1.4000155336968592	1.4437736579021516	-0.04375812420529246	-3.0308160815784913
surplus_core	outside_gmm	xptar	core	old	starting	rms	1.4758053357255536	1.4512474586757313	0.024557877049822263	1.6921908736523328
surplus_core	outside_gmm	xptar	core	old	starting	median	1.0091738763180609	0.9871597444684345	0.022014131849626417	2.2300475655518737
surplus_core	outside_gmm	xptar	core	old	starting	p90	2.402287822030585	2.3357097352861422	0.06657808674444299	2.8504435178152265
surplus_core	outside_gmm	xptar	core	old	starting	cell_mse	2.6824809040381923	3.4105191052641817	-0.7280382012259894	-21.34684424146027
surplus_core	outside_gmm	xptar	core	gmm	previous	bias	0.4668596088370807	0.37678117099636177	0.09007843784071895	
surplus_core	outside_gmm	xptar	core	gmm	previous	spread	1.4000155336968592	1.4452679695765516	-0.04525243587969241	-3.131075816545692
surplus_core	outside_gmm	xptar	core	gmm	previous	rms	1.4758053357255536	1.493574087449738	-0.01776875172418446	-1.1896799679033232
surplus_core	outside_gmm	xptar	core	gmm	previous	median	1.0091738763180609	1.0080591579888099	0.0011147183292510299	0.11058064602824658
