rungroup	entry	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel
rg07_theta12p495_foilpm8	61703	8.0	-10.0	-8.0	2	5	1	0
rg07_theta12p495_foilpm8	61726	8.0	-10.0	-8.0	7	4	1	0
rg07_theta12p495_foilpm8	61765	-8.0	5.0	10.0	4	2	0	4
rg07_theta12p495_foilpm8	61874	-8.0	5.0	10.0	3	4	0	4
rg07_theta12p495_foilpm8	61917	-8.0	-5.0	0.0	4	3	0	2
rg07_theta12p495_foilpm8	61920	-8.0	0.0	5.0	2	5	0	3
rg07_theta12p495_foilpm8	61963	-8.0	-5.0	0.0	5	4	0	2
rg07_theta12p495_foilpm8	61969	8.0	0.0	5.0	7	6	1	3
rg07_theta12p495_foilpm8	61987	-8.0	-10.0	-8.0	5	6	0	0
rg07_theta12p495_foilpm8	62006	8.0	-5.0	0.0	8	5	1	2
rg07_theta12p495_foilpm8	62019	8.0	-8.0	-5.0	7	3	1	1
rg07_theta12p495_foilpm8	62030	8.0	0.0	5.0	1	6	1	3
rg07_theta12p495_foilpm8	62094	8.0	5.0	10.0	8	4	1	4
rg07_theta12p495_foilpm8	62109	8.0	5.0	10.0	6	5	1	4
rg07_theta12p495_foilpm8	62170	8.0	-8.0	-5.0	7	4	1	1
rg07_theta12p495_foilpm8	62255	8.0	-10.0	-8.0	1	3	1	0
rg07_theta12p495_foilpm8	62289	-8.0	-5.0	0.0	6	5	0	2
rg07_theta12p495_foilpm8	62304	8.0	5.0	10.0	4	6	1	4
rg07_theta12p495_foilpm8	62391	8.0	0.0	5.0	2	7	1	3
rg07_theta12p495_foilpm8	62416	-8.0	-5.0	0.0	8	2	0	2
rg07_theta12p495_foilpm8	62422	-8.0	-5.0	0.0	2	1	0	2
rg07_theta12p495_foilpm8	62472	8.0	0.0	5.0	3	5	1	3
rg07_theta12p495_foilpm8	62504	-8.0	-10.0	-8.0	4	2	0	0
rg07_theta12p495_foilpm8	62507	8.0	-10.0	-8.0	6	4	1	0
rg07_theta12p495_foilpm8	62536	-8.0	0.0	5.0	7	4	0	3
rg07_theta12p495_foilpm8	62559	8.0	-10.0	-8.0	3	5	1	0
rg07_theta12p495_foilpm8	62574	-8.0	-8.0	-5.0	4	4	0	1
rg07_theta12p495_foilpm8	62581	8.0	-10.0	-8.0	4	7	1	0
rg07_theta12p495_foilpm8	62593	-8.0	-5.0	0.0	7	6	0	2
rg07_theta12p495_foilpm8	62687	-8.0	-5.0	0.0	4	4	0	2
rg07_theta12p495_foilpm8	62695	8.0	-8.0	-5.0	4	5	1	1
rg07_theta12p495_foilpm8	62719	-8.0	5.0	10.0	4	1	0	4
rg07_theta12p495_foilpm8	62724	-8.0	-10.0	-8.0	4	4	0	0
rg07_theta12p495_foilpm8	62768	8.0	0.0	5.0	4	3	1	3
rg07_theta12p495_foilpm8	62795	8.0	0.0	5.0	7	7	1	3
rg07_theta12p495_foilpm8	62813	8.0	-8.0	-5.0	4	3	1	1
rg07_theta12p495_foilpm8	62816	-8.0	-8.0	-5.0	5	4	0	1
rg07_theta12p495_foilpm8	62817	-8.0	-5.0	0.0	0	5	0	2
rg07_theta12p495_foilpm8	62834	8.0	-5.0	0.0	1	5	1	2
rg07_theta12p495_foilpm8	62855	8.0	-10.0	-8.0	2	4	1	0
rg07_theta12p495_foilpm8	62901	-8.0	-10.0	-8.0	5	6	0	0
rg07_theta12p495_foilpm8	62908	8.0	-8.0	-5.0	8	6	1	1
rg07_theta12p495_foilpm8	62910	8.0	-5.0	0.0	2	5	1	2
rg07_theta12p495_foilpm8	62944	8.0	5.0	10.0	3	7	1	4
rg07_theta12p495_foilpm8	62947	-8.0	-5.0	0.0	7	1	0	2
rg07_theta12p495_foilpm8	62995	-8.0	-5.0	0.0	5	2	0	2
rg07_theta12p495_foilpm8	63020	8.0	-8.0	-5.0	4	4	1	1
rg07_theta12p495_foilpm8	63033	8.0	-8.0	-5.0	3	5	1	1
rg07_theta12p495_foilpm8	63049	8.0	-8.0	-5.0	6	4	1	1
rg07_theta12p495_foilpm8	63115	8.0	5.0	10.0	2	6	1	4
rg07_theta12p495_foilpm8	63179	8.0	-8.0	-5.0	2	7	1	1
rg07_theta12p495_foilpm8	63224	8.0	-10.0	-8.0	6	5	1	0
rg07_theta12p495_foilpm8	63237	8.0	-5.0	0.0	8	4	1	2
rg07_theta12p495_foilpm8	63271	8.0	-5.0	0.0	7	4	1	2
rg07_theta12p495_foilpm8	63288	-8.0	5.0	10.0	1	6	0	4
rg07_theta12p495_foilpm8	63305	-8.0	-8.0	-5.0	8	5	0	1
rg07_theta12p495_foilpm8	63316	-8.0	5.0	10.0	4	5	0	4
rg07_theta12p495_foilpm8	63334	8.0	5.0	10.0	6	7	1	4
rg07_theta12p495_foilpm8	63349	8.0	-5.0	0.0	4	6	1	2
rg07_theta12p495_foilpm8	63376	-8.0	5.0	10.0	0	2	0	4
rg07_theta12p495_foilpm8	63404	-8.0	5.0	10.0	6	1	0	4
rg07_theta12p495_foilpm8	63449	-8.0	5.0	10.0	7	5	0	4
rg07_theta12p495_foilpm8	63471	-8.0	-10.0	-8.0	0	2	0	0
rg07_theta12p495_foilpm8	63476	8.0	-5.0	0.0	2	6	1	2
rg07_theta12p495_foilpm8	63492	8.0	5.0	10.0	0	5	1	4
rg07_theta12p495_foilpm8	63512	-8.0	0.0	5.0	5	4	0	3
rg07_theta12p495_foilpm8	63528	8.0	5.0	10.0	6	7	1	4
rg07_theta12p495_foilpm8	63566	-8.0	5.0	10.0	5	2	0	4
rg07_theta12p495_foilpm8	63571	-8.0	-5.0	0.0	8	5	0	2
rg07_theta12p495_foilpm8	63598	8.0	-5.0	0.0	4	2	1	2
rg07_theta12p495_foilpm8	63622	8.0	-5.0	0.0	3	6	1	2
rg07_theta12p495_foilpm8	63648	-8.0	5.0	10.0	2	5	0	4
rg07_theta12p495_foilpm8	63653	-8.0	0.0	5.0	4	1	0	3
rg07_theta12p495_foilpm8	63769	-8.0	-10.0	-8.0	7	5	0	0
rg07_theta12p495_foilpm8	63779	-8.0	-5.0	0.0	1	4	0	2
rg07_theta12p495_foilpm8	63858	-8.0	-5.0	0.0	4	1	0	2
rg07_theta12p495_foilpm8	63862	-8.0	-5.0	0.0	5	3	0	2
rg07_theta12p495_foilpm8	63879	8.0	-8.0	-5.0	2	4	1	1
rg07_theta12p495_foilpm8	63891	-8.0	-10.0	-8.0	6	2	0	0
rg07_theta12p495_foilpm8	63914	8.0	5.0	10.0	3	4	1	4
rg07_theta12p495_foilpm8	63919	8.0	0.0	5.0	2	5	1	3
rg07_theta12p495_foilpm8	63921	8.0	-8.0	-5.0	6	5	1	1
rg07_theta12p495_foilpm8	63967	8.0	0.0	5.0	8	5	1	3
rg07_theta12p495_foilpm8	64005	8.0	-10.0	-8.0	5	3	1	0
rg07_theta12p495_foilpm8	64026	-8.0	-5.0	0.0	0	5	0	2
rg07_theta12p495_foilpm8	64055	8.0	5.0	10.0	0	6	1	4
rg07_theta12p495_foilpm8	64147	-8.0	-5.0	0.0	2	6	0	2
rg07_theta12p495_foilpm8	64150	8.0	-5.0	0.0	2	7	1	2
rg07_theta12p495_foilpm8	64158	8.0	-10.0	-8.0	6	6	1	0
rg07_theta12p495_foilpm8	64163	8.0	-5.0	0.0	8	3	1	2
rg07_theta12p495_foilpm8	64170	8.0	-8.0	-5.0	6	3	1	1
rg07_theta12p495_foilpm8	64177	8.0	-8.0	-5.0	6	7	1	1
rg07_theta12p495_foilpm8	64210	-8.0	5.0	10.0	4	5	0	4
rg07_theta12p495_foilpm8	64214	-8.0	5.0	10.0	3	4	0	4
rg07_theta12p495_foilpm8	64247	8.0	-5.0	0.0	2	6	1	2
rg07_theta12p495_foilpm8	64327	8.0	-10.0	-8.0	6	6	1	0
rg07_theta12p495_foilpm8	64347	8.0	-5.0	0.0	4	5	1	2
rg07_theta12p495_foilpm8	64389	8.0	-5.0	0.0	2	6	1	2
rg07_theta12p495_foilpm8	64448	8.0	-10.0	-8.0	4	3	1	0
rg07_theta12p495_foilpm8	64484	8.0	-8.0	-5.0	8	4	1	1
rg07_theta12p495_foilpm8	64556	-8.0	0.0	5.0	3	1	0	3
rg07_theta12p495_foilpm8	64611	8.0	0.0	5.0	3	2	1	3
rg07_theta12p495_foilpm8	64616	8.0	-8.0	-5.0	6	7	1	1
rg07_theta12p495_foilpm8	64634	-8.0	0.0	5.0	8	5	0	3
rg07_theta12p495_foilpm8	64642	-8.0	-5.0	0.0	4	5	0	2
rg07_theta12p495_foilpm8	64662	8.0	0.0	5.0	0	4	1	3
rg07_theta12p495_foilpm8	64681	-8.0	-8.0	-5.0	6	2	0	1
rg07_theta12p495_foilpm8	64682	8.0	-5.0	0.0	4	2	1	2
rg07_theta12p495_foilpm8	64755	8.0	0.0	5.0	2	5	1	3
rg07_theta12p495_foilpm8	64776	-8.0	-8.0	-5.0	7	3	0	1
rg07_theta12p495_foilpm8	64787	8.0	-5.0	0.0	2	2	1	2
rg07_theta12p495_foilpm8	64815	-8.0	-10.0	-8.0	4	6	0	0
rg07_theta12p495_foilpm8	64829	8.0	0.0	5.0	3	3	1	3
rg07_theta12p495_foilpm8	64879	8.0	-5.0	0.0	1	5	1	2
rg07_theta12p495_foilpm8	64895	-8.0	-10.0	-8.0	5	6	0	0
rg07_theta12p495_foilpm8	64937	8.0	5.0	10.0	5	3	1	4
rg07_theta12p495_foilpm8	64969	-8.0	-10.0	-8.0	2	4	0	0
rg07_theta12p495_foilpm8	64981	-8.0	-5.0	0.0	7	5	0	2
rg07_theta12p495_foilpm8	64986	-8.0	-10.0	-8.0	7	2	0	0
rg07_theta12p495_foilpm8	64997	8.0	5.0	10.0	6	7	1	4
rg07_theta12p495_foilpm8	65054	-8.0	-8.0	-5.0	8	2	0	1
rg07_theta12p495_foilpm8	65066	8.0	5.0	10.0	0	5	1	4
rg07_theta12p495_foilpm8	65204	-8.0	-5.0	0.0	0	4	0	2
rg07_theta12p495_foilpm8	65218	8.0	0.0	5.0	5	3	1	3
rg07_theta12p495_foilpm8	65232	-8.0	0.0	5.0	5	1	0	3
rg07_theta12p495_foilpm8	65250	-8.0	-5.0	0.0	0	4	0	2
rg07_theta12p495_foilpm8	65293	-8.0	-8.0	-5.0	8	4	0	1
rg07_theta12p495_foilpm8	65311	-8.0	-5.0	0.0	8	5	0	2
rg07_theta12p495_foilpm8	65321	-8.0	-10.0	-8.0	3	6	0	0
rg07_theta12p495_foilpm8	65365	-8.0	-10.0	-8.0	4	1	0	0
rg07_theta12p495_foilpm8	65419	8.0	5.0	10.0	7	6	1	4
rg07_theta12p495_foilpm8	65434	8.0	-10.0	-8.0	3	2	1	0
rg07_theta12p495_foilpm8	65445	-8.0	-10.0	-8.0	3	3	0	0
rg07_theta12p495_foilpm8	65486	-8.0	-8.0	-5.0	8	3	0	1
rg07_theta12p495_foilpm8	65497	-8.0	-8.0	-5.0	2	2	0	1
rg07_theta12p495_foilpm8	65510	-8.0	-5.0	0.0	2	6	0	2
rg07_theta12p495_foilpm8	65527	8.0	0.0	5.0	6	5	1	3
rg07_theta12p495_foilpm8	65540	-8.0	-10.0	-8.0	1	5	0	0
rg07_theta12p495_foilpm8	65571	8.0	0.0	5.0	4	6	1	3
rg07_theta12p495_foilpm8	65590	-8.0	-5.0	0.0	8	2	0	2
rg07_theta12p495_foilpm8	65592	8.0	-5.0	0.0	4	6	1	2
rg07_theta12p495_foilpm8	65594	8.0	0.0	5.0	6	5	1	3
rg07_theta12p495_foilpm8	65615	-8.0	5.0	10.0	6	4	0	4
rg07_theta12p495_foilpm8	65662	-8.0	5.0	10.0	5	1	0	4
rg07_theta12p495_foilpm8	65701	-8.0	0.0	5.0	4	4	0	3
rg07_theta12p495_foilpm8	65709	8.0	-8.0	-5.0	6	6	1	1
rg07_theta12p495_foilpm8	65738	8.0	-8.0	-5.0	4	7	1	1
rg07_theta12p495_foilpm8	65749	-8.0	5.0	10.0	3	3	0	4
rg07_theta12p495_foilpm8	65805	8.0	-8.0	-5.0	0	5	1	1
rg07_theta12p495_foilpm8	65806	-8.0	-8.0	-5.0	4	2	0	1
rg07_theta12p495_foilpm8	65830	-8.0	5.0	10.0	6	2	0	4
rg07_theta12p495_foilpm8	65847	8.0	-10.0	-8.0	0	6	1	0
rg07_theta12p495_foilpm8	65848	8.0	-8.0	-5.0	6	4	1	1
rg07_theta12p495_foilpm8	65853	-8.0	0.0	5.0	2	4	0	3
rg07_theta12p495_foilpm8	65868	-8.0	-8.0	-5.0	4	2	0	1
rg07_theta12p495_foilpm8	65908	8.0	-10.0	-8.0	6	3	1	0
rg07_theta12p495_foilpm8	65913	8.0	-8.0	-5.0	6	5	1	1
rg07_theta12p495_foilpm8	65958	8.0	-10.0	-8.0	7	6	1	0
rg07_theta12p495_foilpm8	65964	-8.0	-10.0	-8.0	3	3	0	0
rg07_theta12p495_foilpm8	66056	-8.0	5.0	10.0	1	4	0	4
rg07_theta12p495_foilpm8	66063	-8.0	-8.0	-5.0	5	6	0	1
rg07_theta12p495_foilpm8	66066	-8.0	-5.0	0.0	6	1	0	2
rg07_theta12p495_foilpm8	66142	8.0	5.0	10.0	7	7	1	4
rg07_theta12p495_foilpm8	66146	-8.0	-8.0	-5.0	4	3	0	1
rg07_theta12p495_foilpm8	66176	-8.0	-10.0	-8.0	3	3	0	0
rg07_theta12p495_foilpm8	66185	8.0	-8.0	-5.0	5	2	1	1
rg07_theta12p495_foilpm8	66201	8.0	5.0	10.0	5	6	1	4
rg07_theta12p495_foilpm8	66218	8.0	5.0	10.0	0	6	1	4
rg07_theta12p495_foilpm8	66219	-8.0	-5.0	0.0	7	1	0	2
rg07_theta12p495_foilpm8	66225	8.0	-8.0	-5.0	8	4	1	1
rg07_theta12p495_foilpm8	66241	-8.0	5.0	10.0	3	3	0	4
rg07_theta12p495_foilpm8	66248	-8.0	-5.0	0.0	1	5	0	2
rg07_theta12p495_foilpm8	66252	8.0	5.0	10.0	6	4	1	4
rg07_theta12p495_foilpm8	66280	-8.0	5.0	10.0	7	5	0	4
rg07_theta12p495_foilpm8	66326	8.0	-5.0	0.0	6	4	1	2
rg07_theta12p495_foilpm8	66337	8.0	-5.0	0.0	1	5	1	2
rg07_theta12p495_foilpm8	66341	8.0	-5.0	0.0	3	7	1	2
rg07_theta12p495_foilpm8	66354	8.0	-8.0	-5.0	2	7	1	1
rg07_theta12p495_foilpm8	66396	-8.0	0.0	5.0	0	5	0	3
rg07_theta12p495_foilpm8	66419	-8.0	-8.0	-5.0	6	5	0	1
rg07_theta12p495_foilpm8	66459	8.0	5.0	10.0	7	6	1	4
rg07_theta12p495_foilpm8	66522	-8.0	0.0	5.0	2	5	0	3
rg07_theta12p495_foilpm8	66598	8.0	-5.0	0.0	7	6	1	2
rg07_theta12p495_foilpm8	66608	8.0	-10.0	-8.0	6	6	1	0
rg07_theta12p495_foilpm8	66616	-8.0	-10.0	-8.0	7	6	0	0
rg07_theta12p495_foilpm8	66625	8.0	0.0	5.0	8	3	1	3
rg07_theta12p495_foilpm8	66648	-8.0	-10.0	-8.0	5	6	0	0
rg07_theta12p495_foilpm8	66672	8.0	-5.0	0.0	2	5	1	2
rg07_theta12p495_foilpm8	66688	-8.0	-5.0	0.0	4	2	0	2
rg07_theta12p495_foilpm8	66714	-8.0	-8.0	-5.0	7	2	0	1
rg07_theta12p495_foilpm8	66715	8.0	-8.0	-5.0	2	7	1	1
rg07_theta12p495_foilpm8	66720	8.0	5.0	10.0	4	6	1	4
rg07_theta12p495_foilpm8	66722	-8.0	5.0	10.0	2	2	0	4
rg07_theta12p495_foilpm8	66723	-8.0	-8.0	-5.0	5	6	0	1
rg07_theta12p495_foilpm8	66784	8.0	-5.0	0.0	4	6	1	2
rg07_theta12p495_foilpm8	66789	8.0	-5.0	0.0	5	2	1	2
rg07_theta12p495_foilpm8	66794	8.0	0.0	5.0	5	4	1	3
rg07_theta12p495_foilpm8	66810	-8.0	5.0	10.0	8	3	0	4
rg07_theta12p495_foilpm8	66869	8.0	0.0	5.0	2	4	1	3
rg07_theta12p495_foilpm8	66906	-8.0	-5.0	0.0	1	1	0	2
rg07_theta12p495_foilpm8	66911	8.0	-5.0	0.0	6	6	1	2
rg07_theta12p495_foilpm8	66935	8.0	-8.0	-5.0	4	3	1	1
rg07_theta12p495_foilpm8	66952	8.0	-8.0	-5.0	0	5	1	1
rg07_theta12p495_foilpm8	67008	-8.0	0.0	5.0	1	4	0	3
rg07_theta12p495_foilpm8	67025	8.0	0.0	5.0	6	7	1	3
rg07_theta12p495_foilpm8	67070	-8.0	0.0	5.0	4	2	0	3
rg07_theta12p495_foilpm8	67080	-8.0	-10.0	-8.0	7	5	0	0
rg07_theta12p495_foilpm8	67088	-8.0	-5.0	0.0	3	3	0	2
rg07_theta12p495_foilpm8	67116	-8.0	-10.0	-8.0	4	6	0	0
rg07_theta12p495_foilpm8	67118	8.0	-5.0	0.0	7	5	1	2
rg07_theta12p495_foilpm8	67133	8.0	-5.0	0.0	4	7	1	2
rg07_theta12p495_foilpm8	67160	-8.0	5.0	10.0	1	2	0	4
rg07_theta12p495_foilpm8	67169	-8.0	0.0	5.0	8	3	0	3
rg07_theta12p495_foilpm8	67202	8.0	0.0	5.0	2	7	1	3
rg07_theta12p495_foilpm8	67224	-8.0	-8.0	-5.0	5	3	0	1
rg07_theta12p495_foilpm8	67274	-8.0	-8.0	-5.0	7	4	0	1
rg07_theta12p495_foilpm8	67299	-8.0	-8.0	-5.0	1	1	0	1
rg07_theta12p495_foilpm8	67303	8.0	-10.0	-8.0	5	3	1	0
rg07_theta12p495_foilpm8	67324	-8.0	-8.0	-5.0	2	5	0	1
rg07_theta12p495_foilpm8	67385	-8.0	-8.0	-5.0	4	3	0	1
rg07_theta12p495_foilpm8	67405	-8.0	-8.0	-5.0	2	5	0	1
rg07_theta12p495_foilpm8	67435	-8.0	-5.0	0.0	6	4	0	2
rg07_theta12p495_foilpm8	67449	8.0	-5.0	0.0	6	3	1	2
rg07_theta12p495_foilpm8	67453	-8.0	5.0	10.0	7	2	0	4
rg07_theta12p495_foilpm8	67456	8.0	5.0	10.0	4	3	1	4
rg07_theta12p495_foilpm8	67488	8.0	-8.0	-5.0	3	6	1	1
rg07_theta12p495_foilpm8	67495	-8.0	-5.0	0.0	0	3	0	2
rg07_theta12p495_foilpm8	67516	-8.0	-5.0	0.0	5	4	0	2
rg07_theta12p495_foilpm8	67546	8.0	-8.0	-5.0	3	5	1	1
rg07_theta12p495_foilpm8	67552	8.0	5.0	10.0	5	6	1	4
rg07_theta12p495_foilpm8	67557	-8.0	-8.0	-5.0	2	6	0	1
rg07_theta12p495_foilpm8	67588	8.0	-5.0	0.0	2	5	1	2
rg07_theta12p495_foilpm8	67684	8.0	0.0	5.0	1	5	1	3
rg07_theta12p495_foilpm8	67712	8.0	-10.0	-8.0	3	3	1	0
rg07_theta12p495_foilpm8	67742	8.0	0.0	5.0	2	6	1	3
rg07_theta12p495_foilpm8	67752	8.0	5.0	10.0	3	5	1	4
rg07_theta12p495_foilpm8	67803	-8.0	-5.0	0.0	6	6	0	2
rg07_theta12p495_foilpm8	67818	8.0	-10.0	-8.0	6	3	1	0
rg07_theta12p495_foilpm8	67827	8.0	-10.0	-8.0	4	4	1	0
rg07_theta12p495_foilpm8	67847	8.0	-8.0	-5.0	7	2	1	1
rg07_theta12p495_foilpm8	67867	-8.0	-5.0	0.0	2	1	0	2
rg07_theta12p495_foilpm8	67889	-8.0	-5.0	0.0	5	2	0	2
rg07_theta12p495_foilpm8	67898	-8.0	5.0	10.0	6	2	0	4
rg07_theta12p495_foilpm8	67906	-8.0	-5.0	0.0	3	1	0	2
rg07_theta12p495_foilpm8	67978	8.0	-10.0	-8.0	1	4	1	0
rg07_theta12p495_foilpm8	67994	8.0	-8.0	-5.0	2	6	1	1
rg07_theta12p495_foilpm8	68028	8.0	-10.0	-8.0	7	7	1	0
rg07_theta12p495_foilpm8	68059	8.0	-10.0	-8.0	3	3	1	0
rg07_theta12p495_foilpm8	68111	8.0	-5.0	0.0	7	4	1	2
rg07_theta12p495_foilpm8	68140	8.0	0.0	5.0	1	7	1	3
rg07_theta12p495_foilpm8	68175	-8.0	-8.0	-5.0	5	2	0	1
rg07_theta12p495_foilpm8	68182	-8.0	-5.0	0.0	7	5	0	2
rg07_theta12p495_foilpm8	68211	-8.0	0.0	5.0	6	6	0	3
rg07_theta12p495_foilpm8	68222	-8.0	-10.0	-8.0	2	5	0	0
rg07_theta12p495_foilpm8	68276	-8.0	0.0	5.0	6	3	0	3
rg07_theta12p495_foilpm8	68304	-8.0	5.0	10.0	3	2	0	4
rg07_theta12p495_foilpm8	68365	8.0	0.0	5.0	5	3	1	3
rg07_theta12p495_foilpm8	68383	8.0	5.0	10.0	3	5	1	4
rg07_theta12p495_foilpm8	68407	8.0	0.0	5.0	0	6	1	3
rg07_theta12p495_foilpm8	68425	8.0	-5.0	0.0	0	6	1	2
rg07_theta12p495_foilpm8	68445	-8.0	0.0	5.0	7	2	0	3
rg07_theta12p495_foilpm8	68494	8.0	-5.0	0.0	3	6	1	2
rg07_theta12p495_foilpm8	68500	-8.0	-8.0	-5.0	3	3	0	1
rg07_theta12p495_foilpm8	68512	8.0	-5.0	0.0	1	6	1	2
rg07_theta12p495_foilpm8	68542	8.0	5.0	10.0	1	7	1	4
rg07_theta12p495_foilpm8	68547	8.0	0.0	5.0	2	5	1	3
rg07_theta12p495_foilpm8	68554	8.0	-5.0	0.0	7	4	1	2
rg07_theta12p495_foilpm8	68556	8.0	0.0	5.0	8	5	1	3
rg07_theta12p495_foilpm8	68588	-8.0	5.0	10.0	7	4	0	4
rg07_theta12p495_foilpm8	68600	8.0	0.0	5.0	7	7	1	3
rg07_theta12p495_foilpm8	68613	-8.0	-5.0	0.0	3	5	0	2
rg07_theta12p495_foilpm8	68668	-8.0	-5.0	0.0	1	2	0	2
rg07_theta12p495_foilpm8	69354	-8.0	-5.0	0.0	3	4	0	2
rg07_theta12p495_foilpm8	69394	8.0	-5.0	0.0	0	6	1	2
rg07_theta12p495_foilpm8	69408	-8.0	-8.0	-5.0	4	4	0	1
rg07_theta12p495_foilpm8	69570	-8.0	0.0	5.0	6	2	0	3
rg07_theta12p495_foilpm8	69616	8.0	0.0	5.0	7	3	1	3
rg07_theta12p495_foilpm8	69662	8.0	0.0	5.0	4	7	1	3
rg07_theta12p495_foilpm8	69777	8.0	5.0	10.0	3	5	1	4
rg07_theta12p495_foilpm8	69811	-8.0	5.0	10.0	4	3	0	4
rg07_theta12p495_foilpm8	69838	-8.0	0.0	5.0	8	3	0	3
rg07_theta12p495_foilpm8	69850	8.0	5.0	10.0	5	4	1	4
rg07_theta12p495_foilpm8	69855	8.0	-10.0	-8.0	4	2	1	0
rg07_theta12p495_foilpm8	69888	8.0	-10.0	-8.0	6	5	1	0
rg07_theta12p495_foilpm8	70605	-8.0	-8.0	-5.0	2	1	0	1
rg07_theta12p495_foilpm8	70751	-8.0	-5.0	0.0	3	5	0	2
rg07_theta12p495_foilpm8	70762	-8.0	-5.0	0.0	6	4	0	2
rg07_theta12p495_foilpm8	70955	-8.0	-10.0	-8.0	1	2	0	0
rg07_theta12p495_foilpm8	71040	-8.0	5.0	10.0	7	6	0	4
rg07_theta12p495_foilpm8	71053	8.0	5.0	10.0	1	6	1	4
rg07_theta12p495_foilpm8	71113	-8.0	0.0	5.0	0	2	0	3
rg07_theta12p495_foilpm8	71131	-8.0	0.0	5.0	4	3	0	3
rg07_theta12p495_foilpm8	71148	8.0	-8.0	-5.0	3	6	1	1
rg07_theta12p495_foilpm8	71179	8.0	-5.0	0.0	2	7	1	2
rg07_theta12p495_foilpm8	71216	8.0	5.0	10.0	5	4	1	4
rg07_theta12p495_foilpm8	71238	8.0	-8.0	-5.0	4	2	1	1
rg07_theta12p495_foilpm8	71240	8.0	5.0	10.0	5	7	1	4
rg07_theta12p495_foilpm8	71274	-8.0	0.0	5.0	7	6	0	3
rg07_theta12p495_foilpm8	74509	8.0	0.0	5.0	4	6	1	3
rg07_theta12p495_foilpm8	74512	8.0	-8.0	-5.0	5	3	1	1
rg07_theta12p495_foilpm8	74524	-8.0	-8.0	-5.0	6	5	0	1
rg07_theta12p495_foilpm8	74530	-8.0	0.0	5.0	5	6	0	3
rg07_theta12p495_foilpm8	74576	8.0	-8.0	-5.0	4	4	1	1
rg07_theta12p495_foilpm8	74584	8.0	-5.0	0.0	5	4	1	2
rg07_theta12p495_foilpm8	74597	-8.0	-8.0	-5.0	0	3	0	1
rg07_theta12p495_foilpm8	74633	-8.0	-5.0	0.0	2	6	0	2
rg07_theta12p495_foilpm8	74645	-8.0	-5.0	0.0	8	3	0	2
rg07_theta12p495_foilpm8	74647	8.0	-8.0	-5.0	6	2	1	1
rg07_theta12p495_foilpm8	74670	-8.0	5.0	10.0	4	2	0	4
rg07_theta12p495_foilpm8	74677	-8.0	-5.0	0.0	7	5	0	2
rg07_theta12p495_foilpm8	74680	8.0	0.0	5.0	7	3	1	3
rg07_theta12p495_foilpm8	74702	8.0	-5.0	0.0	7	4	1	2
rg07_theta12p495_foilpm8	74708	-8.0	5.0	10.0	0	5	0	4
rg07_theta12p495_foilpm8	74726	-8.0	-8.0	-5.0	7	2	0	1
rg07_theta12p495_foilpm8	74745	-8.0	5.0	10.0	8	5	0	4
rg07_theta12p495_foilpm8	74761	-8.0	0.0	5.0	3	4	0	3
rg07_theta12p495_foilpm8	74791	-8.0	-8.0	-5.0	8	3	0	1
rg07_theta12p495_foilpm8	74793	-8.0	-8.0	-5.0	6	2	0	1
rg07_theta12p495_foilpm8	74807	-8.0	5.0	10.0	6	3	0	4
rg07_theta12p495_foilpm8	74810	8.0	5.0	10.0	4	7	1	4
rg07_theta12p495_foilpm8	74841	8.0	-5.0	0.0	2	2	1	2
rg07_theta12p495_foilpm8	74850	-8.0	-5.0	0.0	5	3	0	2
rg07_theta12p495_foilpm8	74856	-8.0	5.0	10.0	7	6	0	4
rg07_theta12p495_foilpm8	74904	8.0	-5.0	0.0	7	5	1	2
rg07_theta12p495_foilpm8	74914	8.0	-5.0	0.0	1	4	1	2
rg07_theta12p495_foilpm8	74934	8.0	5.0	10.0	3	4	1	4
rg07_theta12p495_foilpm8	74971	-8.0	5.0	10.0	6	6	0	4
rg07_theta12p495_foilpm8	75008	-8.0	-10.0	-8.0	4	3	0	0
rg07_theta12p495_foilpm8	75021	-8.0	5.0	10.0	0	3	0	4
rg07_theta12p495_foilpm8	75030	-8.0	-5.0	0.0	8	5	0	2
rg07_theta12p495_foilpm8	75039	-8.0	-8.0	-5.0	6	1	0	1
rg07_theta12p495_foilpm8	75040	-8.0	5.0	10.0	3	3	0	4
rg07_theta12p495_foilpm8	75044	8.0	-8.0	-5.0	0	5	1	1
rg07_theta12p495_foilpm8	75048	8.0	5.0	10.0	2	7	1	4
rg07_theta12p495_foilpm8	75050	8.0	-5.0	0.0	5	6	1	2
rg07_theta12p495_foilpm8	75077	8.0	5.0	10.0	1	7	1	4
rg07_theta12p495_foilpm8	75080	8.0	0.0	5.0	6	5	1	3
rg07_theta12p495_foilpm8	75096	-8.0	5.0	10.0	2	5	0	4
rg07_theta12p495_foilpm8	75097	8.0	-5.0	0.0	0	6	1	2
rg07_theta12p495_foilpm8	75102	8.0	-8.0	-5.0	7	4	1	1
rg07_theta12p495_foilpm8	75103	-8.0	-8.0	-5.0	8	3	0	1
rg07_theta12p495_foilpm8	75108	8.0	-8.0	-5.0	2	5	1	1
rg07_theta12p495_foilpm8	75111	-8.0	5.0	10.0	4	6	0	4
rg07_theta12p495_foilpm8	75118	8.0	5.0	10.0	3	7	1	4
rg07_theta12p495_foilpm8	75130	-8.0	0.0	5.0	7	2	0	3
