rungroup	foil	ndel	xscol	yscol	total	fit	holdout	holdout_core	surplus	unsupported	excluded_core
rg05_theta12p495_foilpm3	1	0	7	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	0	8	2	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	0	8	3	11	0	3	0	0	11	0
rg05_theta12p495_foilpm3	1	0	8	4	15	10	3	2	0	0	0
rg05_theta12p495_foilpm3	1	0	8	5	31	19	7	5	0	0	0
rg05_theta12p495_foilpm3	1	0	8	6	40	23	8	5	0	0	0
rg05_theta12p495_foilpm3	1	0	8	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	1	0	2	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	1	0	3	48	28	10	8	0	0	0
rg05_theta12p495_foilpm3	1	1	0	4	59	36	12	10	0	0	0
rg05_theta12p495_foilpm3	1	1	0	5	76	47	16	10	0	0	0
rg05_theta12p495_foilpm3	1	1	0	6	85	51	17	8	0	0	0
rg05_theta12p495_foilpm3	1	1	1	2	32	22	7	4	0	0	0
rg05_theta12p495_foilpm3	1	1	1	3	52	31	11	10	0	0	0
rg05_theta12p495_foilpm3	1	1	1	4	76	41	16	13	0	0	0
rg05_theta12p495_foilpm3	1	1	1	5	120	51	24	16	23	0	0
rg05_theta12p495_foilpm3	1	1	1	6	142	51	29	23	39	0	0
rg05_theta12p495_foilpm3	1	1	1	7	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	1	1	2	2	46	28	10	8	0	0	0
rg05_theta12p495_foilpm3	1	1	2	3	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	1	1	2	4	135	51	27	18	36	0	0
rg05_theta12p495_foilpm3	1	1	2	5	116	51	24	15	22	0	0
rg05_theta12p495_foilpm3	1	1	2	6	167	51	34	25	46	0	0
rg05_theta12p495_foilpm3	1	1	2	7	101	51	21	19	12	0	0
rg05_theta12p495_foilpm3	1	1	3	2	32	21	7	5	0	0	0
rg05_theta12p495_foilpm3	1	1	3	3	68	45	14	13	0	0	0
rg05_theta12p495_foilpm3	1	1	3	4	138	51	28	23	41	0	0
rg05_theta12p495_foilpm3	1	1	3	5	163	51	33	24	54	0	0
rg05_theta12p495_foilpm3	1	1	3	6	188	51	38	26	71	0	0
rg05_theta12p495_foilpm3	1	1	3	7	198	51	40	37	74	0	0
rg05_theta12p495_foilpm3	1	1	4	2	47	31	10	8	0	0	0
rg05_theta12p495_foilpm3	1	1	4	3	102	51	21	16	16	0	0
rg05_theta12p495_foilpm3	1	1	4	4	45	30	9	7	0	0	0
rg05_theta12p495_foilpm3	1	1	4	5	177	51	36	31	57	0	0
rg05_theta12p495_foilpm3	1	1	4	6	202	51	41	36	76	0	0
rg05_theta12p495_foilpm3	1	1	4	7	213	51	43	38	88	0	0
rg05_theta12p495_foilpm3	1	1	5	2	48	34	10	8	0	0	0
rg05_theta12p495_foilpm3	1	1	5	3	66	41	14	10	0	0	0
rg05_theta12p495_foilpm3	1	1	5	4	132	51	27	20	34	0	0
rg05_theta12p495_foilpm3	1	1	5	5	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	1	5	6	246	51	50	41	93	0	0
rg05_theta12p495_foilpm3	1	1	5	7	190	51	38	29	75	0	0
rg05_theta12p495_foilpm3	1	1	6	2	31	19	7	6	0	0	0
rg05_theta12p495_foilpm3	1	1	6	3	69	45	14	10	0	0	0
rg05_theta12p495_foilpm3	1	1	6	4	100	51	20	16	10	0	0
rg05_theta12p495_foilpm3	1	1	6	5	156	51	32	28	56	0	0
rg05_theta12p495_foilpm3	1	1	6	6	169	51	34	29	58	0	0
rg05_theta12p495_foilpm3	1	1	6	7	135	51	27	23	39	0	0
rg05_theta12p495_foilpm3	1	1	7	2	31	18	7	4	0	0	0
rg05_theta12p495_foilpm3	1	1	7	3	51	35	11	5	0	0	0
rg05_theta12p495_foilpm3	1	1	7	4	84	49	17	15	0	0	0
rg05_theta12p495_foilpm3	1	1	7	5	101	51	21	17	9	0	0
rg05_theta12p495_foilpm3	1	1	7	6	125	51	25	20	30	0	0
rg05_theta12p495_foilpm3	1	1	7	7	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	1	8	2	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	1	8	3	34	23	7	6	0	0	0
rg05_theta12p495_foilpm3	1	1	8	4	54	34	11	9	0	0	0
rg05_theta12p495_foilpm3	1	1	8	5	74	45	15	13	0	0	0
rg05_theta12p495_foilpm3	1	1	8	6	115	51	23	21	23	0	0
rg05_theta12p495_foilpm3	1	1	8	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	2	0	2	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	2	0	3	41	28	9	8	0	0	0
rg05_theta12p495_foilpm3	1	2	0	4	73	50	15	12	0	0	0
rg05_theta12p495_foilpm3	1	2	0	5	108	68	22	15	0	0	0
rg05_theta12p495_foilpm3	1	2	0	6	123	78	25	18	0	0	0
rg05_theta12p495_foilpm3	1	2	0	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	2	1	2	53	33	11	9	0	0	0
rg05_theta12p495_foilpm3	1	2	1	3	80	45	16	13	0	0	0
rg05_theta12p495_foilpm3	1	2	1	4	147	82	30	23	4	0	0
rg05_theta12p495_foilpm3	1	2	1	5	182	82	37	24	30	0	0
rg05_theta12p495_foilpm3	1	2	1	6	217	82	44	33	43	0	0
rg05_theta12p495_foilpm3	1	2	2	2	61	38	13	11	0	0	0
rg05_theta12p495_foilpm3	1	2	2	3	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	2	2	4	174	82	35	23	27	0	0
rg05_theta12p495_foilpm3	1	2	2	5	217	82	44	36	56	0	0
rg05_theta12p495_foilpm3	1	2	2	6	279	82	56	37	94	0	0
rg05_theta12p495_foilpm3	1	2	2	7	291	82	59	46	113	0	0
rg05_theta12p495_foilpm3	1	2	3	2	85	57	17	11	0	0	0
rg05_theta12p495_foilpm3	1	2	3	3	123	82	25	22	1	0	0
rg05_theta12p495_foilpm3	1	2	3	4	239	82	48	40	76	0	0
rg05_theta12p495_foilpm3	1	2	3	5	303	82	61	48	110	0	0
rg05_theta12p495_foilpm3	1	2	3	6	359	82	72	56	154	0	0
rg05_theta12p495_foilpm3	1	2	3	7	379	82	76	63	174	0	0
rg05_theta12p495_foilpm3	1	2	4	2	82	50	17	15	0	0	0
rg05_theta12p495_foilpm3	1	2	4	3	142	82	29	23	4	0	0
rg05_theta12p495_foilpm3	1	2	4	4	70	46	14	12	0	0	0
rg05_theta12p495_foilpm3	1	2	4	5	313	82	63	52	113	0	0
rg05_theta12p495_foilpm3	1	2	4	6	370	82	74	65	157	0	0
rg05_theta12p495_foilpm3	1	2	4	7	437	82	88	77	215	0	0
rg05_theta12p495_foilpm3	1	2	5	2	93	59	19	17	0	0	0
rg05_theta12p495_foilpm3	1	2	5	3	133	82	27	23	7	0	0
rg05_theta12p495_foilpm3	1	2	5	4	225	82	45	38	60	0	0
rg05_theta12p495_foilpm3	1	2	5	5	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	1	2	5	6	381	82	77	62	160	0	0
rg05_theta12p495_foilpm3	1	2	5	7	382	82	77	66	170	0	0
rg05_theta12p495_foilpm3	1	2	6	2	68	47	14	12	0	0	0
rg05_theta12p495_foilpm3	1	2	6	3	108	74	22	18	0	0	0
rg05_theta12p495_foilpm3	1	2	6	4	165	82	33	24	27	0	0
rg05_theta12p495_foilpm3	1	2	6	5	238	82	48	38	80	0	0
rg05_theta12p495_foilpm3	1	2	6	6	336	82	68	56	139	0	0
rg05_theta12p495_foilpm3	1	2	6	7	298	82	60	53	122	0	0
rg05_theta12p495_foilpm3	1	2	7	2	62	43	13	10	0	0	0
rg05_theta12p495_foilpm3	1	2	7	3	79	51	16	14	0	0	0
rg05_theta12p495_foilpm3	1	2	7	4	143	82	29	23	17	0	0
rg05_theta12p495_foilpm3	1	2	7	5	190	82	38	30	49	0	0
rg05_theta12p495_foilpm3	1	2	7	6	249	82	50	40	85	0	0
rg05_theta12p495_foilpm3	1	2	7	7	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	1	2	8	2	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	2	8	3	49	32	10	7	0	0	0
rg05_theta12p495_foilpm3	1	2	8	4	84	54	17	14	0	0	0
rg05_theta12p495_foilpm3	1	2	8	5	125	78	25	20	0	0	0
rg05_theta12p495_foilpm3	1	2	8	6	177	82	36	28	32	0	0
rg05_theta12p495_foilpm3	1	2	8	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	3	0	3	29	16	6	3	0	0	0
rg05_theta12p495_foilpm3	1	3	0	4	54	32	11	9	0	0	0
rg05_theta12p495_foilpm3	1	3	0	5	123	54	25	20	19	0	0
rg05_theta12p495_foilpm3	1	3	0	6	97	54	20	14	6	0	0
rg05_theta12p495_foilpm3	1	3	0	7	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	3	1	2	41	25	9	5	0	0	0
rg05_theta12p495_foilpm3	1	3	1	3	55	36	11	10	0	0	0
rg05_theta12p495_foilpm3	1	3	1	4	103	54	21	16	11	0	0
rg05_theta12p495_foilpm3	1	3	1	5	176	54	36	23	53	0	0
rg05_theta12p495_foilpm3	1	3	1	6	186	54	38	30	66	0	0
rg05_theta12p495_foilpm3	1	3	1	7	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	3	2	2	49	32	10	7	0	0	0
rg05_theta12p495_foilpm3	1	3	2	3	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	3	2	4	141	54	29	25	36	0	0
rg05_theta12p495_foilpm3	1	3	2	5	225	54	45	31	83	0	0
rg05_theta12p495_foilpm3	1	3	2	6	248	54	50	41	100	0	0
rg05_theta12p495_foilpm3	1	3	2	7	304	54	61	47	139	0	0
rg05_theta12p495_foilpm3	1	3	3	2	63	35	13	8	0	0	0
rg05_theta12p495_foilpm3	1	3	3	3	94	54	19	14	4	0	0
rg05_theta12p495_foilpm3	1	3	3	4	165	54	33	27	40	0	0
rg05_theta12p495_foilpm3	1	3	3	5	218	54	44	35	76	0	0
rg05_theta12p495_foilpm3	1	3	3	6	320	54	64	48	148	0	0
rg05_theta12p495_foilpm3	1	3	3	7	446	54	90	65	231	0	0
rg05_theta12p495_foilpm3	1	3	4	2	59	38	12	10	0	0	0
rg05_theta12p495_foilpm3	1	3	4	3	103	54	21	15	9	0	0
rg05_theta12p495_foilpm3	1	3	4	4	59	39	12	9	0	0	0
rg05_theta12p495_foilpm3	1	3	4	5	255	54	51	34	96	0	0
rg05_theta12p495_foilpm3	1	3	4	6	356	54	72	60	171	0	0
rg05_theta12p495_foilpm3	1	3	4	7	450	54	90	73	234	0	0
rg05_theta12p495_foilpm3	1	3	5	2	37	19	8	8	0	0	0
rg05_theta12p495_foilpm3	1	3	5	3	106	54	22	16	16	0	0
rg05_theta12p495_foilpm3	1	3	5	4	164	54	33	25	56	0	0
rg05_theta12p495_foilpm3	1	3	5	5	6	0	2	0	0	6	0
rg05_theta12p495_foilpm3	1	3	5	6	336	54	68	55	157	0	0
rg05_theta12p495_foilpm3	1	3	5	7	442	54	89	65	220	0	0
rg05_theta12p495_foilpm3	1	3	6	2	38	22	8	7	0	0	0
rg05_theta12p495_foilpm3	1	3	6	3	91	51	19	11	0	0	0
rg05_theta12p495_foilpm3	1	3	6	4	135	54	27	24	33	0	0
rg05_theta12p495_foilpm3	1	3	6	5	201	54	41	24	77	0	0
rg05_theta12p495_foilpm3	1	3	6	6	257	54	52	42	103	0	0
rg05_theta12p495_foilpm3	1	3	6	7	368	54	74	60	175	0	0
rg05_theta12p495_foilpm3	1	3	7	2	32	20	7	5	0	0	0
rg05_theta12p495_foilpm3	1	3	7	3	49	32	10	9	0	0	0
rg05_theta12p495_foilpm3	1	3	7	4	85	54	17	13	1	0	0
rg05_theta12p495_foilpm3	1	3	7	5	125	54	25	15	25	0	0
rg05_theta12p495_foilpm3	1	3	7	6	206	54	42	32	69	0	0
rg05_theta12p495_foilpm3	1	3	7	7	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	1	3	8	3	47	29	10	8	0	0	0
rg05_theta12p495_foilpm3	1	3	8	4	56	34	12	6	0	0	0
rg05_theta12p495_foilpm3	1	3	8	5	93	54	19	11	3	0	0
rg05_theta12p495_foilpm3	1	3	8	6	125	54	25	22	23	0	0
rg05_theta12p495_foilpm3	1	3	8	7	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	1	4	0	3	20	12	4	4	0	0	0
rg05_theta12p495_foilpm3	1	4	0	4	47	34	10	6	0	0	0
rg05_theta12p495_foilpm3	1	4	0	5	59	36	12	10	1	0	0
rg05_theta12p495_foilpm3	1	4	0	6	27	15	6	5	0	0	0
rg05_theta12p495_foilpm3	1	4	1	2	17	11	4	4	0	0	0
rg05_theta12p495_foilpm3	1	4	1	3	33	24	7	4	0	0	0
rg05_theta12p495_foilpm3	1	4	1	4	58	31	12	10	0	0	0
rg05_theta12p495_foilpm3	1	4	1	5	84	36	17	16	19	0	0
rg05_theta12p495_foilpm3	1	4	1	6	114	36	23	16	34	0	0
rg05_theta12p495_foilpm3	1	4	1	7	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	4	2	2	24	15	5	3	0	0	0
rg05_theta12p495_foilpm3	1	4	2	3	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	4	2	4	101	36	21	13	23	0	0
rg05_theta12p495_foilpm3	1	4	2	5	110	36	22	17	42	0	0
rg05_theta12p495_foilpm3	1	4	2	6	195	36	39	30	86	0	0
rg05_theta12p495_foilpm3	1	4	2	7	243	36	49	41	116	0	0
rg05_theta12p495_foilpm3	1	4	3	2	32	20	7	5	0	0	0
rg05_theta12p495_foilpm3	1	4	3	3	46	30	10	8	0	0	0
rg05_theta12p495_foilpm3	1	4	3	4	113	36	23	23	41	0	0
rg05_theta12p495_foilpm3	1	4	3	5	153	36	31	22	57	0	0
rg05_theta12p495_foilpm3	1	4	3	6	223	36	45	39	112	0	0
rg05_theta12p495_foilpm3	1	4	3	7	274	36	55	49	137	0	0
rg05_theta12p495_foilpm3	1	4	4	2	28	18	6	4	0	0	0
rg05_theta12p495_foilpm3	1	4	4	3	53	33	11	8	0	0	0
rg05_theta12p495_foilpm3	1	4	4	4	28	17	6	4	0	0	0
rg05_theta12p495_foilpm3	1	4	4	5	154	36	31	21	58	0	0
rg05_theta12p495_foilpm3	1	4	4	6	236	36	48	38	107	0	0
rg05_theta12p495_foilpm3	1	4	4	7	301	36	61	51	142	0	0
rg05_theta12p495_foilpm3	1	4	5	2	29	18	6	5	0	0	0
rg05_theta12p495_foilpm3	1	4	5	3	47	32	10	9	0	0	0
rg05_theta12p495_foilpm3	1	4	5	4	85	36	17	15	22	0	0
rg05_theta12p495_foilpm3	1	4	5	5	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	1	4	5	6	203	36	41	36	91	0	0
rg05_theta12p495_foilpm3	1	4	5	7	339	36	68	52	175	0	0
rg05_theta12p495_foilpm3	1	4	6	2	35	22	7	5	0	0	0
rg05_theta12p495_foilpm3	1	4	6	3	42	27	9	6	0	0	0
rg05_theta12p495_foilpm3	1	4	6	4	76	36	16	14	13	0	0
rg05_theta12p495_foilpm3	1	4	6	5	124	36	25	20	46	0	0
rg05_theta12p495_foilpm3	1	4	6	6	204	36	41	35	98	0	0
rg05_theta12p495_foilpm3	1	4	6	7	252	36	51	36	123	0	0
rg05_theta12p495_foilpm3	1	4	7	2	10	0	2	0	0	10	0
rg05_theta12p495_foilpm3	1	4	7	3	38	27	8	5	0	0	0
rg05_theta12p495_foilpm3	1	4	7	4	55	35	11	9	0	0	0
rg05_theta12p495_foilpm3	1	4	7	5	82	36	17	15	11	0	0
rg05_theta12p495_foilpm3	1	4	7	6	160	36	32	25	59	0	0
rg05_theta12p495_foilpm3	1	4	7	7	8	0	2	0	0	8	0
rg05_theta12p495_foilpm3	1	4	8	3	22	15	5	3	0	0	0
rg05_theta12p495_foilpm3	1	4	8	4	34	22	7	5	0	0	0
rg05_theta12p495_foilpm3	1	4	8	5	56	36	12	10	1	0	0
rg05_theta12p495_foilpm3	1	4	8	6	66	36	14	8	7	0	0
rg06_theta15p195_foilpm8	0	0	0	1	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	0	0	2	17	0	4	0	0	17	0
rg06_theta15p195_foilpm8	0	0	0	3	43	20	9	4	0	0	0
rg06_theta15p195_foilpm8	0	0	0	4	50	14	10	3	0	0	0
rg06_theta15p195_foilpm8	0	0	0	5	22	10	5	3	0	0	0
rg06_theta15p195_foilpm8	0	0	0	6	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	0	1	1	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	0	0	1	2	17	0	4	0	0	17	0
rg06_theta15p195_foilpm8	0	0	1	3	35	19	7	5	0	0	0
rg06_theta15p195_foilpm8	0	0	1	4	50	27	10	7	6	0	0
rg06_theta15p195_foilpm8	0	0	1	5	38	22	8	4	0	0	0
rg06_theta15p195_foilpm8	0	0	1	6	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	0	2	1	18	11	4	3	0	0	0
rg06_theta15p195_foilpm8	0	0	2	2	35	17	7	4	0	0	0
rg06_theta15p195_foilpm8	0	0	2	3	6	0	2	0	0	6	0
rg06_theta15p195_foilpm8	0	0	2	4	55	27	11	8	4	0	0
rg06_theta15p195_foilpm8	0	0	2	5	63	27	13	8	3	0	0
rg06_theta15p195_foilpm8	0	0	2	6	11	0	3	0	0	11	0
rg06_theta15p195_foilpm8	0	0	3	1	17	0	4	0	0	17	0
rg06_theta15p195_foilpm8	0	0	3	2	51	20	11	7	0	0	0
rg06_theta15p195_foilpm8	0	0	3	3	59	27	12	9	9	0	0
rg06_theta15p195_foilpm8	0	0	3	4	73	27	15	7	15	0	0
rg06_theta15p195_foilpm8	0	0	3	5	99	27	20	11	18	0	0
rg06_theta15p195_foilpm8	0	0	3	6	24	15	5	4	0	0	0
rg06_theta15p195_foilpm8	0	0	4	1	19	0	4	0	0	19	0
rg06_theta15p195_foilpm8	0	0	4	2	40	27	8	6	2	0	0
rg06_theta15p195_foilpm8	0	0	4	3	55	27	11	7	7	0	0
rg06_theta15p195_foilpm8	0	0	4	4	26	10	6	4	0	0	0
rg06_theta15p195_foilpm8	0	0	4	5	110	27	22	11	25	0	0
rg06_theta15p195_foilpm8	0	0	4	6	72	27	15	12	6	0	0
rg06_theta15p195_foilpm8	0	0	5	1	11	0	3	0	0	11	0
rg06_theta15p195_foilpm8	0	0	5	2	36	18	8	3	0	0	0
rg06_theta15p195_foilpm8	0	0	5	3	58	27	12	8	6	0	0
rg06_theta15p195_foilpm8	0	0	5	4	83	27	17	11	23	0	0
rg06_theta15p195_foilpm8	0	0	5	5	9	0	2	0	0	9	0
rg06_theta15p195_foilpm8	0	0	5	6	64	27	13	9	11	0	0
rg06_theta15p195_foilpm8	0	0	6	1	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	0	0	6	2	25	14	5	3	0	0	0
rg06_theta15p195_foilpm8	0	0	6	3	49	27	10	7	0	0	0
rg06_theta15p195_foilpm8	0	0	6	4	63	27	13	9	10	0	0
rg06_theta15p195_foilpm8	0	0	6	5	69	27	14	11	16	0	0
rg06_theta15p195_foilpm8	0	0	6	6	55	27	11	8	8	0	0
rg06_theta15p195_foilpm8	0	0	7	1	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	0	0	7	2	20	12	4	0	0	0	0
rg06_theta15p195_foilpm8	0	0	7	3	38	0	8	0	0	38	0
rg06_theta15p195_foilpm8	0	0	7	4	54	23	11	3	0	0	0
rg06_theta15p195_foilpm8	0	0	7	5	73	27	15	6	4	0	0
rg06_theta15p195_foilpm8	0	0	7	6	38	26	8	6	0	0	0
rg06_theta15p195_foilpm8	0	1	0	1	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	0	1	0	2	42	19	9	4	5	0	0
rg06_theta15p195_foilpm8	0	1	0	3	61	20	13	10	13	0	0
rg06_theta15p195_foilpm8	0	1	0	4	69	19	14	12	22	0	0
rg06_theta15p195_foilpm8	0	1	0	5	67	20	14	11	18	0	0
rg06_theta15p195_foilpm8	0	1	0	6	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	1	1	1	33	15	7	1	0	0	0
rg06_theta15p195_foilpm8	0	1	1	2	41	19	9	6	0	0	0
rg06_theta15p195_foilpm8	0	1	1	3	76	19	16	8	27	0	0
rg06_theta15p195_foilpm8	0	1	1	4	98	20	20	15	36	0	0
rg06_theta15p195_foilpm8	0	1	1	5	114	20	23	17	48	0	0
rg06_theta15p195_foilpm8	0	1	1	6	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	0	1	2	1	37	19	8	6	0	0	0
rg06_theta15p195_foilpm8	0	1	2	2	52	19	11	10	12	0	0
rg06_theta15p195_foilpm8	0	1	2	3	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	0	1	2	4	132	20	27	20	59	0	0
rg06_theta15p195_foilpm8	0	1	2	5	135	20	27	19	59	0	0
rg06_theta15p195_foilpm8	0	1	2	6	59	20	12	11	14	0	0
rg06_theta15p195_foilpm8	0	1	3	1	37	20	8	6	0	0	0
rg06_theta15p195_foilpm8	0	1	3	2	66	20	14	11	12	0	0
rg06_theta15p195_foilpm8	0	1	3	3	109	19	22	14	49	0	0
rg06_theta15p195_foilpm8	0	1	3	4	139	20	28	21	59	0	0
rg06_theta15p195_foilpm8	0	1	3	5	176	20	36	28	86	0	0
rg06_theta15p195_foilpm8	0	1	3	6	145	20	29	22	68	0	0
rg06_theta15p195_foilpm8	0	1	4	1	30	15	6	3	0	0	0
rg06_theta15p195_foilpm8	0	1	4	2	70	19	14	9	21	0	0
rg06_theta15p195_foilpm8	0	1	4	3	105	20	21	18	46	0	0
rg06_theta15p195_foilpm8	0	1	4	4	42	20	9	7	8	0	0
rg06_theta15p195_foilpm8	0	1	4	5	152	20	31	22	72	0	0
rg06_theta15p195_foilpm8	0	1	4	6	185	20	37	25	93	0	0
rg06_theta15p195_foilpm8	0	1	5	1	24	15	5	2	0	0	0
rg06_theta15p195_foilpm8	0	1	5	2	60	19	12	10	22	0	0
rg06_theta15p195_foilpm8	0	1	5	3	95	20	19	16	41	0	0
rg06_theta15p195_foilpm8	0	1	5	4	106	20	22	13	47	0	0
rg06_theta15p195_foilpm8	0	1	5	5	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	1	5	6	176	20	36	33	99	0	0
rg06_theta15p195_foilpm8	0	1	6	1	19	11	4	3	0	0	0
rg06_theta15p195_foilpm8	0	1	6	2	46	19	10	8	9	0	0
rg06_theta15p195_foilpm8	0	1	6	3	81	20	17	13	26	0	0
rg06_theta15p195_foilpm8	0	1	6	4	105	20	21	16	42	0	0
rg06_theta15p195_foilpm8	0	1	6	5	123	20	25	18	54	0	0
rg06_theta15p195_foilpm8	0	1	6	6	167	20	34	18	81	0	0
rg06_theta15p195_foilpm8	0	1	7	1	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	0	1	7	2	29	20	6	5	0	0	0
rg06_theta15p195_foilpm8	0	1	7	3	67	20	14	12	23	0	0
rg06_theta15p195_foilpm8	0	1	7	4	86	20	18	12	33	0	0
rg06_theta15p195_foilpm8	0	1	7	5	112	20	23	19	53	0	0
rg06_theta15p195_foilpm8	0	1	7	6	72	20	15	15	29	0	0
rg06_theta15p195_foilpm8	0	1	8	1	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	1	8	2	24	15	5	5	0	0	0
rg06_theta15p195_foilpm8	0	1	8	3	49	20	10	8	12	0	0
rg06_theta15p195_foilpm8	0	1	8	4	63	19	13	10	20	0	0
rg06_theta15p195_foilpm8	0	1	8	5	92	20	19	14	40	0	0
rg06_theta15p195_foilpm8	0	1	8	6	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	2	0	1	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	0	2	0	2	51	19	11	5	13	0	0
rg06_theta15p195_foilpm8	0	2	0	3	50	19	10	7	11	0	0
rg06_theta15p195_foilpm8	0	2	0	4	74	19	15	13	26	0	0
rg06_theta15p195_foilpm8	0	2	0	5	101	19	21	15	41	0	0
rg06_theta15p195_foilpm8	0	2	0	6	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	2	1	1	24	14	5	4	0	0	0
rg06_theta15p195_foilpm8	0	2	1	2	75	19	15	9	18	0	0
rg06_theta15p195_foilpm8	0	2	1	3	91	20	19	11	36	0	0
rg06_theta15p195_foilpm8	0	2	1	4	146	19	30	22	68	0	0
rg06_theta15p195_foilpm8	0	2	1	5	175	20	35	25	78	0	0
rg06_theta15p195_foilpm8	0	2	1	6	26	13	6	5	0	0	0
rg06_theta15p195_foilpm8	0	2	2	1	20	10	4	2	0	0	0
rg06_theta15p195_foilpm8	0	2	2	2	60	19	12	8	18	0	0
rg06_theta15p195_foilpm8	0	2	2	3	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	2	2	4	147	19	30	27	77	0	0
rg06_theta15p195_foilpm8	0	2	2	5	206	19	42	32	110	0	0
rg06_theta15p195_foilpm8	0	2	2	6	177	20	36	28	98	0	0
rg06_theta15p195_foilpm8	0	2	3	1	40	19	8	8	5	0	0
rg06_theta15p195_foilpm8	0	2	3	2	89	19	18	14	37	0	0
rg06_theta15p195_foilpm8	0	2	3	3	122	19	25	21	57	0	0
rg06_theta15p195_foilpm8	0	2	3	4	180	20	36	27	95	0	0
rg06_theta15p195_foilpm8	0	2	3	5	245	19	49	41	128	0	0
rg06_theta15p195_foilpm8	0	2	3	6	244	19	49	36	144	0	0
rg06_theta15p195_foilpm8	0	2	4	1	47	19	10	8	11	0	0
rg06_theta15p195_foilpm8	0	2	4	2	89	19	18	16	41	0	0
rg06_theta15p195_foilpm8	0	2	4	3	141	20	29	25	62	0	0
rg06_theta15p195_foilpm8	0	2	4	4	50	19	10	5	17	0	0
rg06_theta15p195_foilpm8	0	2	4	5	277	19	56	46	156	0	0
rg06_theta15p195_foilpm8	0	2	4	6	331	20	67	50	184	0	0
rg06_theta15p195_foilpm8	0	2	5	1	46	19	10	9	9	0	0
rg06_theta15p195_foilpm8	0	2	5	2	73	19	15	9	30	0	0
rg06_theta15p195_foilpm8	0	2	5	3	113	19	23	17	57	0	0
rg06_theta15p195_foilpm8	0	2	5	4	176	20	36	27	92	0	0
rg06_theta15p195_foilpm8	0	2	5	5	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	0	2	5	6	248	20	50	40	149	0	0
rg06_theta15p195_foilpm8	0	2	6	1	15	11	3	3	0	0	0
rg06_theta15p195_foilpm8	0	2	6	2	62	20	13	6	21	0	0
rg06_theta15p195_foilpm8	0	2	6	3	110	19	22	16	48	0	0
rg06_theta15p195_foilpm8	0	2	6	4	150	19	30	21	82	0	0
rg06_theta15p195_foilpm8	0	2	6	5	201	19	41	33	105	0	0
rg06_theta15p195_foilpm8	0	2	6	6	247	19	50	40	139	0	0
rg06_theta15p195_foilpm8	0	2	7	1	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	0	2	7	2	51	19	11	8	12	0	0
rg06_theta15p195_foilpm8	0	2	7	3	86	19	18	16	33	0	0
rg06_theta15p195_foilpm8	0	2	7	4	131	19	27	24	65	0	0
rg06_theta15p195_foilpm8	0	2	7	5	155	19	31	27	86	0	0
rg06_theta15p195_foilpm8	0	2	7	6	117	20	24	22	58	0	0
rg06_theta15p195_foilpm8	0	2	8	2	42	20	9	9	5	0	0
rg06_theta15p195_foilpm8	0	2	8	3	78	19	16	11	29	0	0
