method	foil_z_cm	N	target	units	training_count	heldout_count	training_residual_rms	heldout_residual_rms	heldout_change_from_reference_percent
rescaled_direct_X	0.0	18	xptar	mrad	30000	199492	2.044714905757822	2.0782599607736816	15.899006562006758
rescaled_direct_X	0.0	18	ytar	cm	30000	199492	0.20989201378146718	0.2078118815827173	57.91642999903548
rescaled_direct_X	0.0	18	yptar	mrad	30000	199492	1.146013508000768	1.12525882431407	7.085029037270774
rescaled_direct_X	0.0	19	xptar	mrad	30000	199492	2.0448209253450247	2.0784091305718366	15.907325363187352
rescaled_direct_X	0.0	19	ytar	cm	30000	199492	0.20991098811748293	0.20814281404273444	58.167905863931615
rescaled_direct_X	0.0	19	yptar	mrad	30000	199492	1.1467341930673252	1.1257398341212408	7.130804238544575
rescaled_direct_X	0.0	20	xptar	mrad	30000	199492	2.0441296793886274	2.077842214644569	15.875709976270102
rescaled_direct_X	0.0	20	ytar	cm	30000	199492	0.20987153653518417	0.2080993102736055	58.13484731184104
rescaled_direct_X	0.0	20	yptar	mrad	30000	199492	1.146790411275758	1.1258627345086674	7.142500029123511
rescaled_direct_X	0.0	21	xptar	mrad	30000	199492	2.047492510098047	2.080201377328192	16.007274177337738
rescaled_direct_X	0.0	21	ytar	cm	30000	199492	0.20546015783830673	0.20648452164425732	56.907768024518376
rescaled_direct_X	0.0	21	yptar	mrad	30000	199492	1.1427616037608146	1.1252134157178983	7.080707737375591
rescaled_direct_X	0.0	22	xptar	mrad	30000	199492	2.0515978607381897	2.0828379228190856	16.154307276621594
rescaled_direct_X	0.0	22	ytar	cm	30000	199492	0.20546122901478203	0.20624438541146828	56.72528829185512
rescaled_direct_X	0.0	22	yptar	mrad	30000	199492	1.1427378217510074	1.1254227316795684	7.100627248646307
rescaled_direct_X	0.0	23	xptar	mrad	30000	199492	2.0475900882764404	2.078613547024583	15.918725122719547
rescaled_direct_X	0.0	23	ytar	cm	30000	199492	0.20530395847871202	0.2060752496452584	56.596761875648326
rescaled_direct_X	0.0	23	yptar	mrad	30000	199492	1.142537263799071	1.125114860298368	7.0713287307558215
rescaled_direct_X	0.0	24	xptar	mrad	30000	199492	2.0120388659752484	2.0510752518974735	14.382987963805526
rescaled_direct_X	0.0	24	ytar	cm	30000	199492	0.19875109521660964	0.20179150031701715	53.34153702625799
rescaled_direct_X	0.0	24	yptar	mrad	30000	199492	1.1338073357862692	1.1189510110858332	6.48474726376933
rescaled_direct_X	0.0	25	xptar	mrad	30000	199492	2.010385138927436	2.049901215350016	14.317515081641563
rescaled_direct_X	0.0	25	ytar	cm	30000	199492	0.19787911237290992	0.20098905418360855	52.73175750985446
rescaled_direct_X	0.0	25	yptar	mrad	30000	199492	1.1333806339311558	1.118486313050475	6.44052436896978
rescaled_direct_X	0.0	26	xptar	mrad	30000	199492	1.994044140191207	2.029719637126704	13.192042373181856
rescaled_direct_X	0.0	26	ytar	cm	30000	199492	0.1965997951507312	0.19786955477034154	50.361247185924164
rescaled_direct_X	0.0	26	yptar	mrad	30000	199492	1.1364370160158952	1.1173357740252254	6.331033554709808
rescaled_direct_X	0.0	27	xptar	mrad	30000	199492	1.9716372001353593	2.0071678834541595	11.934391311133808
rescaled_direct_X	0.0	27	ytar	cm	30000	199492	0.17626246473819226	0.1760818881901609	33.80478035569669
rescaled_direct_X	0.0	27	yptar	mrad	30000	199492	1.1181831771038815	1.0956213476305303	4.264584546926176
rescaled_direct_X	0.0	28	xptar	mrad	30000	199492	1.9740843322316022	2.009981897612819	12.091321363964468
rescaled_direct_X	0.0	28	ytar	cm	30000	199492	0.1705617976875928	0.17141849064736392	30.261060497062676
rescaled_direct_X	0.0	28	yptar	mrad	30000	199492	1.118760551131233	1.096017620763968	4.3022957997366
rescaled_direct_X	0.0	29	xptar	mrad	30000	199492	1.9825184258974804	2.0172600707495296	12.497205638334563
rescaled_direct_X	0.0	29	ytar	cm	30000	199492	0.17320668006549716	0.17402322232780298	32.240398372008
rescaled_direct_X	0.0	29	yptar	mrad	30000	199492	1.1219437766323939	1.0990293059233982	4.588902210439727
rescaled_direct_X	0.0	30	xptar	mrad	30000	199492	1.9834726939413827	2.018039877688121	12.540693388278633
rescaled_direct_X	0.0	30	ytar	cm	30000	199492	0.17333587685264057	0.17450900830393468	32.609547558811244
rescaled_direct_X	0.0	30	yptar	mrad	30000	199492	1.1222378850664232	1.0998903911646956	4.6708472137362955
rescaled_direct_X	0.0	31	xptar	mrad	30000	199492	1.9839125292635682	2.017572628105519	12.514636127174539
rescaled_direct_X	0.0	31	ytar	cm	30000	199492	0.16728439886531035	0.16680906298871223	26.75835240044524
rescaled_direct_X	0.0	31	yptar	mrad	30000	199492	1.118785296287602	1.0953470717357174	4.238483136721127
rescaled_direct_X	0.0	32	xptar	mrad	30000	199492	1.9867679173300503	2.020602537240057	12.68360606611103
rescaled_direct_X	0.0	32	ytar	cm	30000	199492	0.1644838719457108	0.16409252223234314	24.69405071121804
rescaled_direct_X	0.0	32	yptar	mrad	30000	199492	1.1111848683834908	1.0882885835279792	3.5667635302158107
rescaled_direct_X	0.0	33	xptar	mrad	30000	199492	1.987179212911409	2.0209544356975706	12.703230503095009
rescaled_direct_X	0.0	33	ytar	cm	30000	199492	0.16458306077380172	0.1641287426394692	24.721574630172505
rescaled_direct_X	0.0	33	yptar	mrad	30000	199492	1.1111757442844254	1.088310240493454	3.5688245109667394
rescaled_direct_X	0.0	34	xptar	mrad	30000	199492	1.9870141074515681	2.0207919758773576	12.694170552884575
rescaled_direct_X	0.0	34	ytar	cm	30000	199492	0.1651970316417142	0.1651813489294987	25.521451067698653
rescaled_direct_X	0.0	34	yptar	mrad	30000	199492	1.1110350336180617	1.0881061215614336	3.5493995739743323
rescaled_direct_X	0.0	35	xptar	mrad	30000	199492	1.9873053972068793	2.021936048186194	12.75797240950114
rescaled_direct_X	0.0	35	ytar	cm	30000	199492	0.14445729321115486	0.1411426991377457	7.254460132439267
rescaled_direct_X	0.0	35	yptar	mrad	30000	199492	1.0803845091374085	1.053157720549572	0.22354204120385024
rescaled_direct_X	0.0	36	xptar	mrad	30000	199492	1.9878087783614085	2.0222013788312605	12.772769190824995
rescaled_direct_X	0.0	36	ytar	cm	30000	199492	0.14440120922751282	0.1411706361466863	7.275689489890591
rescaled_direct_X	0.0	36	yptar	mrad	30000	199492	1.0802342671218697	1.0532851733161728	0.2356710580286414
rescaled_direct_X	0.0	37	xptar	mrad	30000	199492	1.969293702677069	2.003882238325595	11.751159658932743
rescaled_direct_X	0.0	37	ytar	cm	30000	199492	0.1443971832896447	0.14126073710344125	7.344157285484743
rescaled_direct_X	0.0	37	yptar	mrad	30000	199492	1.0802506168147856	1.053370820293887	0.24382163538674284
rescaled_direct_X	0.0	38	xptar	mrad	30000	199492	1.8562355869351532	1.8961480183656823	5.743109991537754
rescaled_direct_X	0.0	38	ytar	cm	30000	199492	0.14442295131667013	0.14132462472114596	7.392705541880051
rescaled_direct_X	0.0	38	yptar	mrad	30000	199492	1.080148409213733	1.0533106755503263	0.2380979729977417
rescaled_direct_X	0.0	39	xptar	mrad	30000	199492	1.8522190605330557	1.8939326330661799	5.619563871124189
rescaled_direct_X	0.0	39	ytar	cm	30000	199492	0.14443976687071158	0.14141414691418902	7.460733534424935
rescaled_direct_X	0.0	39	yptar	mrad	30000	199492	1.079892081372515	1.053322721384018	0.23924431233122156
rescaled_direct_X	0.0	40	xptar	mrad	30000	199492	1.8525740887541844	1.8947209674167638	5.6635271720566704
rescaled_direct_X	0.0	40	ytar	cm	30000	199492	0.1443405416131901	0.14138988082221274	7.442293709975334
rescaled_direct_X	0.0	40	yptar	mrad	30000	199492	1.079839853831591	1.0535199302249791	0.25801165190182385
rescaled_direct_X	0.0	41	xptar	mrad	30000	199492	1.8521354023941101	1.8940166166298975	5.624247410135741
rescaled_direct_X	0.0	41	ytar	cm	30000	199492	0.1442953204431499	0.14137648185279175	7.432111821430221
rescaled_direct_X	0.0	41	yptar	mrad	30000	199492	1.0798390277180459	1.053532917957771	0.2592476268731936
rescaled_direct_X	0.0	42	xptar	mrad	30000	199492	1.8510327226209426	1.8931210949010226	5.574306555435049
rescaled_direct_X	0.0	42	ytar	cm	30000	199492	0.14422393063753025	0.14134104707340495	7.405184901679762
rescaled_direct_X	0.0	42	yptar	mrad	30000	199492	1.07982959335879	1.0535341528002524	0.2593651404088515
rescaled_direct_X	0.0	43	xptar	mrad	30000	199492	1.85475719916949	1.8965327387232245	5.7645648182124365
rescaled_direct_X	0.0	43	ytar	cm	30000	199492	0.1429311568933095	0.14009140270857173	6.455579059319283
rescaled_direct_X	0.0	43	yptar	mrad	30000	199492	1.0792237967797313	1.0531292899825808	0.22083645203094804
rescaled_direct_X	0.0	44	xptar	mrad	30000	199492	1.8542508661939638	1.8969492536627588	5.787792743795084
rescaled_direct_X	0.0	44	ytar	cm	30000	199492	0.14292121151020848	0.14004575163526445	6.420888768911404
rescaled_direct_X	0.0	44	yptar	mrad	30000	199492	1.0791846351999443	1.0531113211297796	0.21912644977866158
rescaled_direct_X	0.0	45	xptar	mrad	30000	199492	1.8535052641709708	1.8962882999298187	5.75093311964936
rescaled_direct_X	0.0	45	ytar	cm	30000	199492	0.1429179118546733	0.1400418952142775	6.417958271241164
rescaled_direct_X	0.0	45	yptar	mrad	30000	199492	1.0792064580994325	1.053065346116466	0.21475124691039404
rescaled_direct_X	0.0	46	xptar	mrad	30000	199492	1.8522472303072306	1.8950878768210255	5.683988729443534
rescaled_direct_X	0.0	46	ytar	cm	30000	199492	0.14263259579600762	0.1397590297423433	6.203008552497269
rescaled_direct_X	0.0	46	yptar	mrad	30000	199492	1.078457464814544	1.0523518293527365	0.146849568015206
rescaled_direct_X	0.0	47	xptar	mrad	30000	199492	1.8433006506787617	1.888375022568652	5.309630779172481
rescaled_direct_X	0.0	47	ytar	cm	30000	199492	0.14247691681046193	0.13959487264612805	6.078265431960128
rescaled_direct_X	0.0	47	yptar	mrad	30000	199492	1.0784167237819864	1.0523047322459356	0.14236758134655858
rescaled_direct_X	0.0	48	xptar	mrad	30000	199492	1.8432678575026407	1.8884762320560917	5.3152749619360895
rescaled_direct_X	0.0	48	ytar	cm	30000	199492	0.14243251229228185	0.13956236007945247	6.053559104196737
rescaled_direct_X	0.0	48	yptar	mrad	30000	199492	1.078429087851422	1.0523590497695403	0.14753669752389786
rescaled_direct_X	0.0	49	xptar	mrad	30000	199492	1.843754923702704	1.889344046707914	5.3636706669607515
rescaled_direct_X	0.0	49	ytar	cm	30000	199492	0.1425785292957245	0.13972811045300035	6.179512957568045
rescaled_direct_X	0.0	49	yptar	mrad	30000	199492	1.0786909883593896	1.0529540774114379	0.20416238304066248
rescaled_direct_X	0.0	50	xptar	mrad	30000	199492	1.843246857422506	1.8889420779650825	5.341253943912383
rescaled_direct_X	0.0	50	ytar	cm	30000	199492	0.1424958914063159	0.13969800475324665	6.156635610077044
rescaled_direct_X	0.0	50	yptar	mrad	30000	199492	1.0783981294596843	1.052880391117684	0.19715004175901996
rescaled_direct_X	0.0	51	xptar	mrad	30000	199492	1.8406066872674116	1.88293524503614	5.006268916924128
rescaled_direct_X	0.0	51	ytar	cm	30000	199492	0.14217825141118018	0.13952271435699387	6.0234322851346445
rescaled_direct_X	0.0	51	yptar	mrad	30000	199492	1.0786844258295094	1.0531750026012923	0.22518668416982024
rescaled_direct_X	0.0	52	xptar	mrad	30000	199492	1.8363637364928014	1.8750502240753284	4.5665423604165145
rescaled_direct_X	0.0	52	ytar	cm	30000	199492	0.13975385256555578	0.13610232864720082	3.424278202141351
rescaled_direct_X	0.0	52	yptar	mrad	30000	199492	1.0782353156361455	1.0511583775430844	0.03327496728360302
rescaled_direct_X	0.0	53	xptar	mrad	30000	199492	1.8301723659583227	1.8668989919679915	4.111969919370706
rescaled_direct_X	0.0	53	ytar	cm	30000	199492	0.13847996342114963	0.13482278798717595	2.451954138999146
rescaled_direct_X	0.0	53	yptar	mrad	30000	199492	1.0769975691318885	1.0498382682428795	-0.09235296798807413
rescaled_direct_X	0.0	54	xptar	mrad	30000	199492	1.827889798274387	1.8648481471636797	3.9975997828531673
rescaled_direct_X	0.0	54	ytar	cm	30000	199492	0.138250974177899	0.1343114375534756	2.0633784986006765
rescaled_direct_X	0.0	54	yptar	mrad	30000	199492	1.0770062752912761	1.0496651170647928	-0.10883086492395888
rescaled_direct_X	0.0	55	xptar	mrad	30000	199492	1.8158943760669228	1.8496768234454393	3.1515355847438586
rescaled_direct_X	0.0	55	ytar	cm	30000	199492	0.13807747241429857	0.13365989603833991	1.5682715331914787
rescaled_direct_X	0.0	55	yptar	mrad	30000	199492	1.0770072573205502	1.0493639083415973	-0.1374953323093453
rescaled_direct_X	0.0	56	xptar	mrad	30000	199492	1.8155018329595813	1.8500055679778866	3.1698687891756894
rescaled_direct_X	0.0	56	ytar	cm	30000	199492	0.13858288211573086	0.13503989034553676	2.6169304104019186
rescaled_direct_X	0.0	56	yptar	mrad	30000	199492	1.0771730258546892	1.049982673942501	-0.07861062871199476
rescaled_direct_X	0.0	57	xptar	mrad	30000	199492	1.8101130384104114	1.8436177197184442	2.8136355549740255
rescaled_direct_X	0.0	57	ytar	cm	30000	199492	0.1383347728935019	0.13484248071252558	2.4669186581617764
rescaled_direct_X	0.0	57	yptar	mrad	30000	199492	1.0771727464877714	1.0499946208278235	-0.07747370578012891
rescaled_direct_X	0.0	58	xptar	mrad	30000	199492	1.8115615329687529	1.8439338958240141	2.831267851811692
rescaled_direct_X	0.0	58	ytar	cm	30000	199492	0.13851914523737366	0.1347928548649082	2.4292079332901784
rescaled_direct_X	0.0	58	yptar	mrad	30000	199492	1.0766016941247096	1.049031303420258	-0.16914761255808486
rescaled_direct_X	0.0	59	xptar	mrad	30000	199492	1.8114239764412459	1.8437941784941285	2.8234761895370664
rescaled_direct_X	0.0	59	ytar	cm	30000	199492	0.13823130732081326	0.1342766525745742	2.036945362805609
rescaled_direct_X	0.0	59	yptar	mrad	30000	199492	1.0764961442854826	1.0489026067069258	-0.18139500932263797
rescaled_direct_X	0.0	60	xptar	mrad	30000	199492	1.811279841022782	1.8432627366797478	2.7938390991370188
rescaled_direct_X	0.0	60	ytar	cm	30000	199492	0.1380309967819122	0.13414896151725736	1.9399128170209279
rescaled_direct_X	0.0	60	yptar	mrad	30000	199492	1.0763029275217462	1.0490992165846158	-0.1626846699709028
rescaled_direct_X	0.0	61	xptar	mrad	30000	199492	1.8327472561428302	1.8628119021084844	3.884043835345019
rescaled_direct_X	0.0	61	ytar	cm	30000	199492	0.13820060258394337	0.13428475573640056	2.0431029625423314
rescaled_direct_X	0.0	61	yptar	mrad	30000	199492	1.0751754023066427	1.0488313885240261	-0.18817247333270393
rescaled_direct_X	0.0	62	xptar	mrad	30000	199492	1.832841581251883	1.862947045455897	3.89158041883515
rescaled_direct_X	0.0	62	ytar	cm	30000	199492	0.1368982353685191	0.13250056536196045	0.6872951414285344
rescaled_direct_X	0.0	62	yptar	mrad	30000	199492	1.0748448715280803	1.0483349790854493	-0.23541317742296064
rescaled_direct_X	0.0	63	xptar	mrad	30000	199492	1.8327031402335536	1.862719400779498	3.8788852833171017
rescaled_direct_X	0.0	63	ytar	cm	30000	199492	0.13679281366534662	0.1323558810734957	0.5773494244787125
rescaled_direct_X	0.0	63	yptar	mrad	30000	199492	1.0744885597631093	1.0479826591046075	-0.2689416373324871
rescaled_direct_X	0.0	64	xptar	mrad	30000	199492	1.8282838189396204	1.8578157612429689	3.6054224049723027
rescaled_direct_X	0.0	64	ytar	cm	30000	199492	0.1368379439079337	0.13243598653908348	0.6382216376201733
rescaled_direct_X	0.0	64	yptar	mrad	30000	199492	1.0747117111233697	1.0484937241899137	-0.22030623157744955
rescaled_direct_X	0.0	65	xptar	mrad	30000	199492	1.8285596414560645	1.858127205083592	3.622790796034714
rescaled_direct_X	0.0	65	ytar	cm	30000	199492	0.1366680834020322	0.1322248716821056	0.47779527373859043
rescaled_direct_X	0.0	65	yptar	mrad	30000	199492	1.0744770474196292	1.0479655775019714	-0.2705672046017793
rescaled_direct_X	0.0	66	xptar	mrad	30000	199492	1.8296619391922069	1.8591839409434012	3.6817221321822524
rescaled_direct_X	0.0	66	ytar	cm	30000	199492	0.136739250683179	0.13240858458830893	0.6173988713357392
rescaled_direct_X	0.0	66	yptar	mrad	30000	199492	1.0753350019803396	1.0494662998218587	-0.127751267743903
rescaled_direct_X	0.0	67	xptar	mrad	30000	199492	1.829969962645547	1.8592045379234867	3.682870770742963
rescaled_direct_X	0.0	67	ytar	cm	30000	199492	0.13687818806009575	0.1324596121162043	0.6561747342726632
rescaled_direct_X	0.0	67	yptar	mrad	30000	199492	1.0765967007231316	1.0505345251757745	-0.0260938174127312
rescaled_direct_X	0.0	68	xptar	mrad	30000	199492	1.8298607600310135	1.8590947260966426	3.6767468584893326
rescaled_direct_X	0.0	68	ytar	cm	30000	199492	0.13687355298698636	0.13244354384812593	0.6439644433505087
rescaled_direct_X	0.0	68	yptar	mrad	30000	199492	1.0761842742309011	1.0500808125749408	-0.06927128555164197
rescaled_direct_X	0.0	69	xptar	mrad	30000	199492	1.8279855582482687	1.8577012183762014	3.599034655259725
rescaled_direct_X	0.0	69	ytar	cm	30000	199492	0.13688907417979784	0.13248300601624194	0.6739517793076244
rescaled_direct_X	0.0	69	yptar	mrad	30000	199492	1.0761838126644503	1.0501098868892849	-0.06650443429173647
rescaled_direct_X	0.0	70	xptar	mrad	30000	199492	1.8279665164879595	1.8574548351093636	3.585294518607429
rescaled_direct_X	0.0	70	ytar	cm	30000	199492	0.1368964555328501	0.13249038555429674	0.6795594967094365
rescaled_direct_X	0.0	70	yptar	mrad	30000	199492	1.0750594942781657	1.0490984003302433	-0.16276234865362227
rescaled_direct_X	0.0	71	xptar	mrad	30000	199492	1.8279995603293757	1.8574030427014767	3.5824061943675156
rescaled_direct_X	0.0	71	ytar	cm	30000	199492	0.13685071187506842	0.13250662008320577	0.6918961293817638
rescaled_direct_X	0.0	71	yptar	mrad	30000	199492	1.0746826732238879	1.0489262899877014	-0.1791411946848398
rescaled_direct_X	0.0	72	xptar	mrad	30000	199492	1.8274313001013658	1.8556511708754362	3.4847089822312327
rescaled_direct_X	0.0	72	ytar	cm	30000	199492	0.13678273939838892	0.13251013868058878	0.6945699146008621
rescaled_direct_X	0.0	72	yptar	mrad	30000	199492	1.0744081629272566	1.048795931025273	-0.19154677904932305
rescaled_direct_X	0.0	73	xptar	mrad	30000	199492	1.8069856201329468	1.824961004932084	1.773200407176212
rescaled_direct_X	0.0	73	ytar	cm	30000	199492	0.1367688011876702	0.1325021003883087	0.688461609288904
rescaled_direct_X	0.0	73	yptar	mrad	30000	199492	1.074409149245551	1.048798444469833	-0.19130758760476096
rescaled_direct_X	0.0	74	xptar	mrad	30000	199492	1.8030877866410024	1.821843010624635	1.5993181934396805
rescaled_direct_X	0.0	74	ytar	cm	30000	199492	0.13666396119255345	0.1324620616970179	0.6580361728686146
rescaled_direct_X	0.0	74	yptar	mrad	30000	199492	1.074275749145311	1.0488844565951774	-0.18312226104607587
rescaled_direct_X	0.0	75	xptar	mrad	30000	199492	1.8018562046303364	1.8259599032015348	1.8289062954053081
rescaled_direct_X	0.0	75	ytar	cm	30000	199492	0.13668836610766547	0.13256842484736597	0.7388616235526335
rescaled_direct_X	0.0	75	yptar	mrad	30000	199492	1.0744806002534328	1.0490884484991245	-0.16370941265462235
rescaled_direct_X	0.0	76	xptar	mrad	30000	199492	1.8018169802123543	1.8242785284646776	1.73514051762087
rescaled_direct_X	0.0	76	ytar	cm	30000	199492	0.13669028385676038	0.13256049368362977	0.7328347253145795
rescaled_direct_X	0.0	76	yptar	mrad	30000	199492	1.0744900851459835	1.0492329335495412	-0.1499595219761396
rescaled_direct_X	0.0	77	xptar	mrad	30000	199492	1.801802564119419	1.824249568262203	1.7335254844873749
rescaled_direct_X	0.0	77	ytar	cm	30000	199492	0.13668921065195047	0.13256028281669374	0.7326744873460411
rescaled_direct_X	0.0	77	yptar	mrad	30000	199492	1.0745033774969321	1.0492532204290503	-0.14802892517976618
rescaled_direct_X	0.0	78	xptar	mrad	30000	199492	1.801910171246074	1.8246112191178987	1.7536937866673652
