rungroup	foil	ndel	xscol	yscol	available	training
rg06_theta15p195_foilpm8	0	3	4	3	70	70
rg06_theta15p195_foilpm8	0	3	4	4	28	28
rg06_theta15p195_foilpm8	0	3	4	5	177	173
rg06_theta15p195_foilpm8	0	3	4	6	243	211
rg06_theta15p195_foilpm8	0	3	5	1	29	29
rg06_theta15p195_foilpm8	0	3	5	2	42	42
rg06_theta15p195_foilpm8	0	3	5	3	62	62
rg06_theta15p195_foilpm8	0	3	5	4	87	87
rg06_theta15p195_foilpm8	0	3	5	6	224	184
rg06_theta15p195_foilpm8	0	3	6	1	8	8
rg06_theta15p195_foilpm8	0	3	6	2	31	31
rg06_theta15p195_foilpm8	0	3	6	3	56	56
rg06_theta15p195_foilpm8	0	3	6	4	79	79
rg06_theta15p195_foilpm8	0	3	6	5	139	136
rg06_theta15p195_foilpm8	0	3	6	6	185	150
rg06_theta15p195_foilpm8	0	3	7	1	5	5
rg06_theta15p195_foilpm8	0	3	7	2	20	20
rg06_theta15p195_foilpm8	0	3	7	3	43	43
rg06_theta15p195_foilpm8	0	3	7	4	58	58
rg06_theta15p195_foilpm8	0	3	7	5	112	105
rg06_theta15p195_foilpm8	0	3	7	6	72	56
rg06_theta15p195_foilpm8	0	3	8	1	1	1
rg06_theta15p195_foilpm8	0	3	8	2	15	15
rg06_theta15p195_foilpm8	0	3	8	3	22	22
rg06_theta15p195_foilpm8	0	3	8	4	44	44
rg06_theta15p195_foilpm8	0	3	8	5	87	84
rg06_theta15p195_foilpm8	0	4	0	2	2	2
rg06_theta15p195_foilpm8	0	4	0	3	10	10
rg06_theta15p195_foilpm8	0	4	0	4	23	23
rg06_theta15p195_foilpm8	0	4	0	5	32	32
rg06_theta15p195_foilpm8	0	4	0	6	2	2
rg06_theta15p195_foilpm8	0	4	1	2	3	3
rg06_theta15p195_foilpm8	0	4	1	3	8	8
rg06_theta15p195_foilpm8	0	4	1	4	43	43
rg06_theta15p195_foilpm8	0	4	1	5	49	49
rg06_theta15p195_foilpm8	0	4	1	6	50	50
rg06_theta15p195_foilpm8	0	4	2	1	1	1
rg06_theta15p195_foilpm8	0	4	2	2	8	8
rg06_theta15p195_foilpm8	0	4	2	4	40	40
rg06_theta15p195_foilpm8	0	4	2	5	55	55
rg06_theta15p195_foilpm8	0	4	2	6	113	113
rg06_theta15p195_foilpm8	0	4	3	1	2	2
rg06_theta15p195_foilpm8	0	4	3	2	4	4
rg06_theta15p195_foilpm8	0	4	3	3	23	23
rg06_theta15p195_foilpm8	0	4	3	4	50	50
rg06_theta15p195_foilpm8	0	4	3	5	70	70
rg06_theta15p195_foilpm8	0	4	3	6	135	135
rg06_theta15p195_foilpm8	0	4	4	1	9	9
rg06_theta15p195_foilpm8	0	4	4	2	17	17
rg06_theta15p195_foilpm8	0	4	4	3	26	26
rg06_theta15p195_foilpm8	0	4	4	4	7	7
rg06_theta15p195_foilpm8	0	4	4	5	75	75
rg06_theta15p195_foilpm8	0	4	4	6	120	120
rg06_theta15p195_foilpm8	0	4	5	1	3	3
rg06_theta15p195_foilpm8	0	4	5	2	10	10
rg06_theta15p195_foilpm8	0	4	5	3	24	24
rg06_theta15p195_foilpm8	0	4	5	4	36	36
rg06_theta15p195_foilpm8	0	4	5	6	99	99
rg06_theta15p195_foilpm8	0	4	6	1	3	3
rg06_theta15p195_foilpm8	0	4	6	2	12	12
rg06_theta15p195_foilpm8	0	4	6	3	20	20
rg06_theta15p195_foilpm8	0	4	6	4	24	24
rg06_theta15p195_foilpm8	0	4	6	5	58	58
rg06_theta15p195_foilpm8	0	4	6	6	105	105
rg06_theta15p195_foilpm8	0	4	7	3	15	15
rg06_theta15p195_foilpm8	0	4	7	4	38	38
rg06_theta15p195_foilpm8	0	4	7	5	36	36
rg06_theta15p195_foilpm8	0	4	7	6	50	50
rg06_theta15p195_foilpm8	0	4	8	2	2	2
rg06_theta15p195_foilpm8	0	4	8	3	9	9
rg06_theta15p195_foilpm8	0	4	8	4	14	14
rg06_theta15p195_foilpm8	0	4	8	5	25	25
rg06_theta15p195_foilpm8	1	0	0	3	3	3
rg06_theta15p195_foilpm8	1	0	0	4	17	17
rg06_theta15p195_foilpm8	1	0	0	5	26	26
rg06_theta15p195_foilpm8	1	0	0	6	32	32
rg06_theta15p195_foilpm8	1	0	1	3	18	18
rg06_theta15p195_foilpm8	1	0	1	4	24	24
rg06_theta15p195_foilpm8	1	0	1	5	25	25
rg06_theta15p195_foilpm8	1	0	1	6	45	45
rg06_theta15p195_foilpm8	1	0	1	7	41	41
rg06_theta15p195_foilpm8	1	0	2	2	6	6
rg06_theta15p195_foilpm8	1	0	2	4	31	31
rg06_theta15p195_foilpm8	1	0	2	5	52	52
rg06_theta15p195_foilpm8	1	0	2	6	71	71
rg06_theta15p195_foilpm8	1	0	2	7	70	70
rg06_theta15p195_foilpm8	1	0	3	2	4	4
rg06_theta15p195_foilpm8	1	0	3	3	27	27
rg06_theta15p195_foilpm8	1	0	3	4	39	39
rg06_theta15p195_foilpm8	1	0	3	5	51	51
rg06_theta15p195_foilpm8	1	0	3	6	70	70
rg06_theta15p195_foilpm8	1	0	3	7	82	82
rg06_theta15p195_foilpm8	1	0	4	2	2	2
rg06_theta15p195_foilpm8	1	0	4	3	28	28
rg06_theta15p195_foilpm8	1	0	4	5	64	64
rg06_theta15p195_foilpm8	1	0	4	6	98	98
rg06_theta15p195_foilpm8	1	0	4	7	95	95
rg06_theta15p195_foilpm8	1	0	5	2	3	3
rg06_theta15p195_foilpm8	1	0	5	3	28	28
rg06_theta15p195_foilpm8	1	0	5	4	50	50
rg06_theta15p195_foilpm8	1	0	5	6	77	77
rg06_theta15p195_foilpm8	1	0	5	7	93	93
rg06_theta15p195_foilpm8	1	0	6	3	26	26
rg06_theta15p195_foilpm8	1	0	6	4	35	35
rg06_theta15p195_foilpm8	1	0	6	5	53	53
rg06_theta15p195_foilpm8	1	0	6	6	80	80
rg06_theta15p195_foilpm8	1	0	6	7	91	91
rg06_theta15p195_foilpm8	1	0	7	3	15	15
rg06_theta15p195_foilpm8	1	0	7	4	16	16
rg06_theta15p195_foilpm8	1	0	7	5	29	29
rg06_theta15p195_foilpm8	1	0	7	6	51	51
rg06_theta15p195_foilpm8	1	0	7	7	72	72
rg06_theta15p195_foilpm8	1	0	8	4	2	2
rg06_theta15p195_foilpm8	1	0	8	5	14	14
rg06_theta15p195_foilpm8	1	0	8	6	25	25
rg06_theta15p195_foilpm8	1	1	0	3	7	7
rg06_theta15p195_foilpm8	1	1	0	4	18	18
rg06_theta15p195_foilpm8	1	1	0	5	32	32
rg06_theta15p195_foilpm8	1	1	0	6	33	33
rg06_theta15p195_foilpm8	1	1	1	3	17	17
rg06_theta15p195_foilpm8	1	1	1	4	28	28
rg06_theta15p195_foilpm8	1	1	1	5	38	38
rg06_theta15p195_foilpm8	1	1	1	6	54	54
rg06_theta15p195_foilpm8	1	1	1	7	89	89
rg06_theta15p195_foilpm8	1	1	2	4	36	36
rg06_theta15p195_foilpm8	1	1	2	5	73	73
rg06_theta15p195_foilpm8	1	1	2	6	74	74
rg06_theta15p195_foilpm8	1	1	2	7	95	95
rg06_theta15p195_foilpm8	1	1	3	2	12	12
rg06_theta15p195_foilpm8	1	1	3	3	28	28
rg06_theta15p195_foilpm8	1	1	3	4	53	53
rg06_theta15p195_foilpm8	1	1	3	5	78	78
rg06_theta15p195_foilpm8	1	1	3	6	108	108
rg06_theta15p195_foilpm8	1	1	3	7	129	129
rg06_theta15p195_foilpm8	1	1	4	2	15	15
rg06_theta15p195_foilpm8	1	1	4	3	13	13
rg06_theta15p195_foilpm8	1	1	4	5	88	88
rg06_theta15p195_foilpm8	1	1	4	6	143	143
rg06_theta15p195_foilpm8	1	1	4	7	131	131
rg06_theta15p195_foilpm8	1	1	5	2	20	20
rg06_theta15p195_foilpm8	1	1	5	3	24	24
rg06_theta15p195_foilpm8	1	1	5	4	54	54
rg06_theta15p195_foilpm8	1	1	5	6	117	117
rg06_theta15p195_foilpm8	1	1	5	7	145	145
rg06_theta15p195_foilpm8	1	1	6	3	12	12
rg06_theta15p195_foilpm8	1	1	6	4	36	36
rg06_theta15p195_foilpm8	1	1	6	5	70	70
rg06_theta15p195_foilpm8	1	1	6	6	91	91
rg06_theta15p195_foilpm8	1	1	6	7	133	133
rg06_theta15p195_foilpm8	1	1	7	2	2	2
rg06_theta15p195_foilpm8	1	1	7	3	11	11
rg06_theta15p195_foilpm8	1	1	7	4	28	28
rg06_theta15p195_foilpm8	1	1	7	5	44	44
rg06_theta15p195_foilpm8	1	1	7	6	55	55
rg06_theta15p195_foilpm8	1	1	7	7	111	111
rg06_theta15p195_foilpm8	1	1	8	3	1	1
rg06_theta15p195_foilpm8	1	1	8	4	17	17
rg06_theta15p195_foilpm8	1	1	8	5	39	39
rg06_theta15p195_foilpm8	1	1	8	6	57	57
rg06_theta15p195_foilpm8	1	2	0	3	8	8
rg06_theta15p195_foilpm8	1	2	0	4	16	16
rg06_theta15p195_foilpm8	1	2	0	5	44	44
rg06_theta15p195_foilpm8	1	2	0	6	35	34
rg06_theta15p195_foilpm8	1	2	1	2	1	1
rg06_theta15p195_foilpm8	1	2	1	3	13	13
rg06_theta15p195_foilpm8	1	2	1	4	39	39
rg06_theta15p195_foilpm8	1	2	1	5	65	65
rg06_theta15p195_foilpm8	1	2	1	6	85	76
rg06_theta15p195_foilpm8	1	2	1	7	128	100
rg06_theta15p195_foilpm8	1	2	2	2	16	16
rg06_theta15p195_foilpm8	1	2	2	4	49	49
rg06_theta15p195_foilpm8	1	2	2	5	79	79
rg06_theta15p195_foilpm8	1	2	2	6	138	127
rg06_theta15p195_foilpm8	1	2	2	7	179	143
rg06_theta15p195_foilpm8	1	2	3	2	8	8
rg06_theta15p195_foilpm8	1	2	3	3	42	42
rg06_theta15p195_foilpm8	1	2	3	4	68	68
rg06_theta15p195_foilpm8	1	2	3	5	116	116
rg06_theta15p195_foilpm8	1	2	3	6	146	133
rg06_theta15p195_foilpm8	1	2	3	7	210	165
rg06_theta15p195_foilpm8	1	2	4	2	9	9
rg06_theta15p195_foilpm8	1	2	4	3	41	41
rg06_theta15p195_foilpm8	1	2	4	4	12	12
rg06_theta15p195_foilpm8	1	2	4	5	133	133
rg06_theta15p195_foilpm8	1	2	4	6	187	171
rg06_theta15p195_foilpm8	1	2	4	7	232	171
rg06_theta15p195_foilpm8	1	2	5	2	12	12
rg06_theta15p195_foilpm8	1	2	5	3	27	27
rg06_theta15p195_foilpm8	1	2	5	4	72	72
rg06_theta15p195_foilpm8	1	2	5	6	183	172
rg06_theta15p195_foilpm8	1	2	5	7	195	159
rg06_theta15p195_foilpm8	1	2	6	2	5	5
rg06_theta15p195_foilpm8	1	2	6	3	35	35
rg06_theta15p195_foilpm8	1	2	6	4	46	46
rg06_theta15p195_foilpm8	1	2	6	5	77	77
rg06_theta15p195_foilpm8	1	2	6	6	146	141
rg06_theta15p195_foilpm8	1	2	6	7	190	148
rg06_theta15p195_foilpm8	1	2	7	3	26	26
rg06_theta15p195_foilpm8	1	2	7	4	40	40
rg06_theta15p195_foilpm8	1	2	7	5	59	59
rg06_theta15p195_foilpm8	1	2	7	6	110	100
rg06_theta15p195_foilpm8	1	2	7	7	140	114
rg06_theta15p195_foilpm8	1	2	8	3	12	12
rg06_theta15p195_foilpm8	1	2	8	4	22	22
rg06_theta15p195_foilpm8	1	2	8	5	44	44
rg06_theta15p195_foilpm8	1	2	8	6	51	46
rg06_theta15p195_foilpm8	1	3	0	3	1	1
rg06_theta15p195_foilpm8	1	3	0	4	10	10
rg06_theta15p195_foilpm8	1	3	0	5	24	24
rg06_theta15p195_foilpm8	1	3	0	6	39	39
rg06_theta15p195_foilpm8	1	3	1	3	7	7
rg06_theta15p195_foilpm8	1	3	1	4	13	13
rg06_theta15p195_foilpm8	1	3	1	5	45	45
rg06_theta15p195_foilpm8	1	3	1	6	53	53
rg06_theta15p195_foilpm8	1	3	1	7	95	95
rg06_theta15p195_foilpm8	1	3	2	2	8	8
rg06_theta15p195_foilpm8	1	3	2	4	29	29
rg06_theta15p195_foilpm8	1	3	2	5	54	54
rg06_theta15p195_foilpm8	1	3	2	6	88	88
rg06_theta15p195_foilpm8	1	3	2	7	119	119
rg06_theta15p195_foilpm8	1	3	3	2	8	8
rg06_theta15p195_foilpm8	1	3	3	3	12	12
rg06_theta15p195_foilpm8	1	3	3	4	33	33
rg06_theta15p195_foilpm8	1	3	3	5	49	49
rg06_theta15p195_foilpm8	1	3	3	6	87	87
rg06_theta15p195_foilpm8	1	3	3	7	146	146
rg06_theta15p195_foilpm8	1	3	4	3	16	16
rg06_theta15p195_foilpm8	1	3	4	4	13	13
rg06_theta15p195_foilpm8	1	3	4	5	88	88
rg06_theta15p195_foilpm8	1	3	4	6	76	76
rg06_theta15p195_foilpm8	1	3	4	7	169	169
rg06_theta15p195_foilpm8	1	3	5	2	4	4
rg06_theta15p195_foilpm8	1	3	5	3	22	22
rg06_theta15p195_foilpm8	1	3	5	4	46	46
rg06_theta15p195_foilpm8	1	3	5	6	124	124
rg06_theta15p195_foilpm8	1	3	5	7	156	156
rg06_theta15p195_foilpm8	1	3	6	3	13	13
rg06_theta15p195_foilpm8	1	3	6	4	17	17
rg06_theta15p195_foilpm8	1	3	6	5	46	46
rg06_theta15p195_foilpm8	1	3	6	6	81	81
rg06_theta15p195_foilpm8	1	3	6	7	96	96
rg06_theta15p195_foilpm8	1	3	7	3	10	10
rg06_theta15p195_foilpm8	1	3	7	4	16	16
rg06_theta15p195_foilpm8	1	3	7	5	32	32
rg06_theta15p195_foilpm8	1	3	7	6	51	51
rg06_theta15p195_foilpm8	1	3	7	7	102	102
rg06_theta15p195_foilpm8	1	3	8	3	4	4
rg06_theta15p195_foilpm8	1	3	8	4	10	10
rg06_theta15p195_foilpm8	1	3	8	5	25	25
rg06_theta15p195_foilpm8	1	3	8	6	46	46
rg06_theta15p195_foilpm8	1	4	0	4	2	2
rg06_theta15p195_foilpm8	1	4	0	5	6	6
rg06_theta15p195_foilpm8	1	4	0	6	15	15
rg06_theta15p195_foilpm8	1	4	1	4	2	2
rg06_theta15p195_foilpm8	1	4	1	5	15	15
rg06_theta15p195_foilpm8	1	4	1	6	25	25
rg06_theta15p195_foilpm8	1	4	1	7	37	37
rg06_theta15p195_foilpm8	1	4	2	4	13	13
rg06_theta15p195_foilpm8	1	4	2	5	18	18
rg06_theta15p195_foilpm8	1	4	2	6	39	39
rg06_theta15p195_foilpm8	1	4	2	7	63	63
rg06_theta15p195_foilpm8	1	4	3	4	7	7
rg06_theta15p195_foilpm8	1	4	3	5	24	24
rg06_theta15p195_foilpm8	1	4	3	6	47	47
rg06_theta15p195_foilpm8	1	4	3	7	83	83
rg06_theta15p195_foilpm8	1	4	4	4	2	2
rg06_theta15p195_foilpm8	1	4	4	5	20	20
rg06_theta15p195_foilpm8	1	4	4	6	51	51
rg06_theta15p195_foilpm8	1	4	4	7	74	74
rg06_theta15p195_foilpm8	1	4	5	4	2	2
rg06_theta15p195_foilpm8	1	4	5	6	44	44
rg06_theta15p195_foilpm8	1	4	5	7	78	78
rg06_theta15p195_foilpm8	1	4	6	4	8	8
rg06_theta15p195_foilpm8	1	4	6	5	15	15
rg06_theta15p195_foilpm8	1	4	6	6	22	22
rg06_theta15p195_foilpm8	1	4	6	7	30	30
rg06_theta15p195_foilpm8	1	4	7	4	3	3
rg06_theta15p195_foilpm8	1	4	7	5	14	14
rg06_theta15p195_foilpm8	1	4	7	6	21	21
rg06_theta15p195_foilpm8	1	4	7	7	28	28
rg07_theta12p495_foilpm8	0	0	0	1	2	1
rg07_theta12p495_foilpm8	0	0	0	2	17	11
rg07_theta12p495_foilpm8	0	0	0	3	62	42
rg07_theta12p495_foilpm8	0	0	0	4	92	64
rg07_theta12p495_foilpm8	0	0	0	5	54	35
rg07_theta12p495_foilpm8	0	0	1	1	4	3
rg07_theta12p495_foilpm8	0	0	1	2	16	10
rg07_theta12p495_foilpm8	0	0	1	3	14	10
rg07_theta12p495_foilpm8	0	0	1	4	23	17
rg07_theta12p495_foilpm8	0	0	1	5	20	13
rg07_theta12p495_foilpm8	0	0	1	6	1	1
rg07_theta12p495_foilpm8	0	0	2	1	12	10
rg07_theta12p495_foilpm8	0	0	2	2	36	19
rg07_theta12p495_foilpm8	0	0	2	3	14	12
rg07_theta12p495_foilpm8	0	0	2	4	64	49
rg07_theta12p495_foilpm8	0	0	2	5	75	51
rg07_theta12p495_foilpm8	0	0	2	6	25	14
rg07_theta12p495_foilpm8	0	0	3	1	11	9
rg07_theta12p495_foilpm8	0	0	3	2	55	34
rg07_theta12p495_foilpm8	0	0	3	3	76	52
rg07_theta12p495_foilpm8	0	0	3	4	75	47
rg07_theta12p495_foilpm8	0	0	3	5	77	49
rg07_theta12p495_foilpm8	0	0	3	6	54	41
rg07_theta12p495_foilpm8	0	0	4	1	14	8
rg07_theta12p495_foilpm8	0	0	4	2	63	48
rg07_theta12p495_foilpm8	0	0	4	3	71	51
rg07_theta12p495_foilpm8	0	0	4	4	14	9
rg07_theta12p495_foilpm8	0	0	4	5	90	61
rg07_theta12p495_foilpm8	0	0	4	6	100	69
rg07_theta12p495_foilpm8	0	0	5	1	8	4
rg07_theta12p495_foilpm8	0	0	5	2	50	31
rg07_theta12p495_foilpm8	0	0	5	3	56	35
rg07_theta12p495_foilpm8	0	0	5	4	80	56
rg07_theta12p495_foilpm8	0	0	5	6	105	75
rg07_theta12p495_foilpm8	0	0	6	1	3	2
rg07_theta12p495_foilpm8	0	0	6	2	27	13
rg07_theta12p495_foilpm8	0	0	6	3	61	39
rg07_theta12p495_foilpm8	0	0	6	4	56	40
rg07_theta12p495_foilpm8	0	0	6	5	72	48
rg07_theta12p495_foilpm8	0	0	6	6	85	56
rg07_theta12p495_foilpm8	0	0	7	2	24	20
rg07_theta12p495_foilpm8	0	0	7	3	45	26
rg07_theta12p495_foilpm8	0	0	7	4	69	46
rg07_theta12p495_foilpm8	0	0	7	5	69	46
rg07_theta12p495_foilpm8	0	0	7	6	61	39
rg07_theta12p495_foilpm8	0	0	8	3	2	2
rg07_theta12p495_foilpm8	0	0	8	4	4	3
rg07_theta12p495_foilpm8	0	0	8	5	25	16
rg07_theta12p495_foilpm8	0	1	0	2	29	21
rg07_theta12p495_foilpm8	0	1	0	3	58	38
rg07_theta12p495_foilpm8	0	1	0	4	62	43
rg07_theta12p495_foilpm8	0	1	0	5	38	21
rg07_theta12p495_foilpm8	0	1	1	1	27	21
rg07_theta12p495_foilpm8	0	1	1	2	46	30
rg07_theta12p495_foilpm8	0	1	1	3	82	51
rg07_theta12p495_foilpm8	0	1	1	4	100	67
rg07_theta12p495_foilpm8	0	1	1	5	84	57
rg07_theta12p495_foilpm8	0	1	2	1	52	37
rg07_theta12p495_foilpm8	0	1	2	2	57	38
rg07_theta12p495_foilpm8	0	1	2	4	124	90
rg07_theta12p495_foilpm8	0	1	2	5	120	82
rg07_theta12p495_foilpm8	0	1	2	6	84	60
rg07_theta12p495_foilpm8	0	1	3	1	34	17
rg07_theta12p495_foilpm8	0	1	3	2	82	51
rg07_theta12p495_foilpm8	0	1	3	3	130	83
rg07_theta12p495_foilpm8	0	1	3	4	128	78
rg07_theta12p495_foilpm8	0	1	3	5	173	122
rg07_theta12p495_foilpm8	0	1	3	6	159	112
rg07_theta12p495_foilpm8	0	1	4	1	17	13
rg07_theta12p495_foilpm8	0	1	4	2	53	31
rg07_theta12p495_foilpm8	0	1	4	3	108	82
rg07_theta12p495_foilpm8	0	1	4	4	47	35
rg07_theta12p495_foilpm8	0	1	4	5	187	134
rg07_theta12p495_foilpm8	0	1	4	6	194	124
rg07_theta12p495_foilpm8	0	1	5	1	42	27
rg07_theta12p495_foilpm8	0	1	5	2	97	59
rg07_theta12p495_foilpm8	0	1	5	3	97	70
rg07_theta12p495_foilpm8	0	1	5	4	116	74
rg07_theta12p495_foilpm8	0	1	5	6	146	105
rg07_theta12p495_foilpm8	0	1	6	1	15	12
rg07_theta12p495_foilpm8	0	1	6	2	48	32
rg07_theta12p495_foilpm8	0	1	6	3	78	56
rg07_theta12p495_foilpm8	0	1	6	4	130	94
rg07_theta12p495_foilpm8	0	1	6	5	145	112
rg07_theta12p495_foilpm8	0	1	6	6	157	103
rg07_theta12p495_foilpm8	0	1	7	1	2	2
rg07_theta12p495_foilpm8	0	1	7	2	60	46
rg07_theta12p495_foilpm8	0	1	7	3	82	54
rg07_theta12p495_foilpm8	0	1	7	4	73	51
rg07_theta12p495_foilpm8	0	1	7	5	101	65
rg07_theta12p495_foilpm8	0	1	7	6	128	89
rg07_theta12p495_foilpm8	0	1	8	2	31	19
rg07_theta12p495_foilpm8	0	1	8	3	55	29
rg07_theta12p495_foilpm8	0	1	8	4	55	44
rg07_theta12p495_foilpm8	0	1	8	5	77	50
rg07_theta12p495_foilpm8	0	2	0	2	56	33
rg07_theta12p495_foilpm8	0	2	0	3	68	43
rg07_theta12p495_foilpm8	0	2	0	4	89	69
rg07_theta12p495_foilpm8	0	2	0	5	125	78
rg07_theta12p495_foilpm8	0	2	1	1	37	22
rg07_theta12p495_foilpm8	0	2	1	2	82	52
rg07_theta12p495_foilpm8	0	2	1	3	113	75
rg07_theta12p495_foilpm8	0	2	1	4	130	91
rg07_theta12p495_foilpm8	0	2	1	5	139	93
rg07_theta12p495_foilpm8	0	2	1	6	30	19
rg07_theta12p495_foilpm8	0	2	2	1	53	33
rg07_theta12p495_foilpm8	0	2	2	2	99	67
rg07_theta12p495_foilpm8	0	2	2	4	173	124
rg07_theta12p495_foilpm8	0	2	2	5	222	124
rg07_theta12p495_foilpm8	0	2	2	6	161	99
rg07_theta12p495_foilpm8	0	2	3	1	68	45
rg07_theta12p495_foilpm8	0	2	3	2	111	62
rg07_theta12p495_foilpm8	0	2	3	3	147	111
rg07_theta12p495_foilpm8	0	2	3	4	241	177
rg07_theta12p495_foilpm8	0	2	3	5	267	162
rg07_theta12p495_foilpm8	0	2	3	6	296	177
rg07_theta12p495_foilpm8	0	2	4	1	74	55
rg07_theta12p495_foilpm8	0	2	4	2	100	70
rg07_theta12p495_foilpm8	0	2	4	3	172	122
rg07_theta12p495_foilpm8	0	2	4	4	61	42
rg07_theta12p495_foilpm8	0	2	4	5	287	191
rg07_theta12p495_foilpm8	0	2	4	6	310	216
rg07_theta12p495_foilpm8	0	2	5	1	45	30
rg07_theta12p495_foilpm8	0	2	5	2	95	67
rg07_theta12p495_foilpm8	0	2	5	3	162	109
rg07_theta12p495_foilpm8	0	2	5	4	228	151
rg07_theta12p495_foilpm8	0	2	5	6	293	190
rg07_theta12p495_foilpm8	0	2	6	1	41	28
rg07_theta12p495_foilpm8	0	2	6	2	95	65
rg07_theta12p495_foilpm8	0	2	6	3	155	99
rg07_theta12p495_foilpm8	0	2	6	4	178	114
rg07_theta12p495_foilpm8	0	2	6	5	268	156
rg07_theta12p495_foilpm8	0	2	6	6	287	173
rg07_theta12p495_foilpm8	0	2	7	1	26	16
rg07_theta12p495_foilpm8	0	2	7	2	71	48
rg07_theta12p495_foilpm8	0	2	7	3	118	79
rg07_theta12p495_foilpm8	0	2	7	4	136	92
rg07_theta12p495_foilpm8	0	2	7	5	201	120
rg07_theta12p495_foilpm8	0	2	7	6	190	126
rg07_theta12p495_foilpm8	0	2	8	2	56	32
rg07_theta12p495_foilpm8	0	2	8	3	96	64
rg07_theta12p495_foilpm8	0	2	8	4	119	88
rg07_theta12p495_foilpm8	0	2	8	5	137	76
rg07_theta12p495_foilpm8	0	3	0	2	38	24
rg07_theta12p495_foilpm8	0	3	0	3	68	46
rg07_theta12p495_foilpm8	0	3	0	4	95	62
rg07_theta12p495_foilpm8	0	3	0	5	121	77
rg07_theta12p495_foilpm8	0	3	1	2	49	30
rg07_theta12p495_foilpm8	0	3	1	3	77	55
rg07_theta12p495_foilpm8	0	3	1	4	117	83
rg07_theta12p495_foilpm8	0	3	1	5	166	105
rg07_theta12p495_foilpm8	0	3	1	6	181	119
rg07_theta12p495_foilpm8	0	3	2	1	5	2
rg07_theta12p495_foilpm8	0	3	2	2	59	45
rg07_theta12p495_foilpm8	0	3	2	4	168	119
rg07_theta12p495_foilpm8	0	3	2	5	200	127
rg07_theta12p495_foilpm8	0	3	2	6	224	136
rg07_theta12p495_foilpm8	0	3	3	1	32	27
rg07_theta12p495_foilpm8	0	3	3	2	81	53
rg07_theta12p495_foilpm8	0	3	3	3	132	93
rg07_theta12p495_foilpm8	0	3	3	4	213	143
rg07_theta12p495_foilpm8	0	3	3	5	281	181
rg07_theta12p495_foilpm8	0	3	3	6	321	172
rg07_theta12p495_foilpm8	0	3	4	1	50	29
rg07_theta12p495_foilpm8	0	3	4	2	94	61
rg07_theta12p495_foilpm8	0	3	4	3	154	108
rg07_theta12p495_foilpm8	0	3	4	4	42	36
rg07_theta12p495_foilpm8	0	3	4	5	249	160
rg07_theta12p495_foilpm8	0	3	4	6	312	171
rg07_theta12p495_foilpm8	0	3	5	1	57	41
rg07_theta12p495_foilpm8	0	3	5	2	77	52
rg07_theta12p495_foilpm8	0	3	5	3	123	87
rg07_theta12p495_foilpm8	0	3	5	4	196	127
rg07_theta12p495_foilpm8	0	3	5	6	315	178
rg07_theta12p495_foilpm8	0	3	6	1	56	37
rg07_theta12p495_foilpm8	0	3	6	2	71	42
rg07_theta12p495_foilpm8	0	3	6	3	91	58
rg07_theta12p495_foilpm8	0	3	6	4	138	87
rg07_theta12p495_foilpm8	0	3	6	5	193	133
rg07_theta12p495_foilpm8	0	3	6	6	232	125
rg07_theta12p495_foilpm8	0	3	7	1	17	9
rg07_theta12p495_foilpm8	0	3	7	2	52	36
rg07_theta12p495_foilpm8	0	3	7	3	79	56
rg07_theta12p495_foilpm8	0	3	7	4	126	94
rg07_theta12p495_foilpm8	0	3	7	5	151	111
rg07_theta12p495_foilpm8	0	3	7	6	190	99
rg07_theta12p495_foilpm8	0	3	8	2	28	18
rg07_theta12p495_foilpm8	0	3	8	3	53	34
rg07_theta12p495_foilpm8	0	3	8	4	81	50
rg07_theta12p495_foilpm8	0	3	8	5	108	78
rg07_theta12p495_foilpm8	0	4	0	2	13	7
rg07_theta12p495_foilpm8	0	4	0	3	36	20
rg07_theta12p495_foilpm8	0	4	0	4	43	34
rg07_theta12p495_foilpm8	0	4	0	5	84	59
rg07_theta12p495_foilpm8	0	4	1	1	1	0
rg07_theta12p495_foilpm8	0	4	1	2	22	9
rg07_theta12p495_foilpm8	0	4	1	3	45	29
rg07_theta12p495_foilpm8	0	4	1	4	79	54
rg07_theta12p495_foilpm8	0	4	1	5	114	70
rg07_theta12p495_foilpm8	0	4	1	6	173	116
rg07_theta12p495_foilpm8	0	4	2	1	14	9
rg07_theta12p495_foilpm8	0	4	2	2	32	22
rg07_theta12p495_foilpm8	0	4	2	4	104	76
rg07_theta12p495_foilpm8	0	4	2	5	129	92
rg07_theta12p495_foilpm8	0	4	2	6	191	124
rg07_theta12p495_foilpm8	0	4	3	1	25	14
rg07_theta12p495_foilpm8	0	4	3	2	54	46
rg07_theta12p495_foilpm8	0	4	3	3	70	58
rg07_theta12p495_foilpm8	0	4	3	4	109	81
rg07_theta12p495_foilpm8	0	4	3	5	173	116
rg07_theta12p495_foilpm8	0	4	3	6	241	173
rg07_theta12p495_foilpm8	0	4	4	1	29	14
rg07_theta12p495_foilpm8	0	4	4	2	61	44
rg07_theta12p495_foilpm8	0	4	4	3	96	52
rg07_theta12p495_foilpm8	0	4	4	4	37	24
rg07_theta12p495_foilpm8	0	4	4	5	159	98
rg07_theta12p495_foilpm8	0	4	4	6	214	146
rg07_theta12p495_foilpm8	0	4	5	1	23	17
rg07_theta12p495_foilpm8	0	4	5	2	64	42
