pool	level	zfoil	ndel	rungroup	xscol	yscol	model	target	n	qa_low	bias	rms	p95
training	hole	8.0	3	rg03_theta12p490_foilpm8	1	7	svd	ytar	24	False	0.02983288858391959	0.09983549714348819	0.17913222550156138
training	hole	8.0	3	rg03_theta12p490_foilpm8	1	7	svd	yptar	24	False	-0.16408265613952855	0.7733471712650658	1.5673524922336672
training	hole	8.0	3	rg03_theta12p490_foilpm8	1	7	svd	ztar	24	False	0.14341794508328734	0.48781722818373907	0.8344316238835107
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	enet	xptar	24	False	0.9259217377884251	1.448565786659979	3.067101127446959
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	enet	ytar	24	False	-0.2739014834031405	0.303038675140982	0.44518325459203556
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	enet	yptar	24	False	0.9132707716401011	1.2131989522693556	2.4263998896366044
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	enet	ztar	24	False	-1.0964961600288836	1.216376213422657	1.7919529105395222
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	svd	xptar	24	False	-0.09171955648727854	1.131608316421601	2.1395944917038205
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	svd	ytar	24	False	0.027468036966606366	0.08842230996580001	0.14230560232363876
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	svd	yptar	24	False	0.0815167270218391	0.9119530290567393	1.7952175804606316
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	2	svd	ztar	24	False	0.1144311056813229	0.3459140250914102	0.5616105224150387
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	enet	xptar	24	False	0.36919205534914057	1.0851941759232218	1.9622409445107163
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	enet	ytar	24	False	0.07978796255003766	0.13032030126027314	0.18874436401085617
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	enet	yptar	24	False	-0.13134071396695388	1.0551106583649033	1.6992228488898953
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	enet	ztar	24	False	0.3479968821930853	0.5618840288483439	0.8393424626093065
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	svd	xptar	24	False	1.4104538869772518	1.7538479420253146	3.0080879833079006
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	svd	ytar	24	False	0.006077393309761068	0.09185868360163363	0.1944036750835251
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	svd	yptar	24	False	0.14614210367960775	1.0142143579285523	1.7061746290853779
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	4	svd	ztar	24	False	0.03154944275285362	0.3977115449633323	0.8316787600430136
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	enet	xptar	24	False	-0.5306803599400283	1.2441372318112367	2.138695399023943
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	enet	ytar	24	False	-0.09558907143168578	0.12385063401051365	0.20358910330080196
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	enet	yptar	24	False	0.2500423710410178	0.8369868913753284	1.3436305987010262
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	enet	ztar	24	False	-0.43326162230299686	0.5644101460603178	0.9281973765092035
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	svd	xptar	24	False	0.1511797265642016	1.1222984570983805	2.1442468364348333
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	svd	ytar	24	False	-0.0076676623202916495	0.08431475947053764	0.1487981272546736
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	svd	yptar	24	False	0.08654969930834744	0.7713009706319546	1.267220113915132
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	5	svd	ztar	24	False	-0.03225383341053319	0.3898308828452696	0.7137235996912964
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	enet	xptar	24	False	0.05848935264502612	1.3062616899157669	2.458118418241095
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	enet	ytar	24	False	-0.1760242955485536	0.20330131076305918	0.35307685027718344
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	enet	yptar	24	False	0.26038077487982475	1.031146949746464	2.0580795010649546
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	enet	ztar	24	False	-0.8422398493872647	0.9667138792931655	1.6949381568123385
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	svd	xptar	24	False	0.22593692097409002	1.3497205091346713	2.491066276647401
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	svd	ytar	24	False	0.027228256349781307	0.11124848735516564	0.20318938440243045
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	svd	yptar	24	False	-0.19152237514972237	1.0187045079972217	1.8214115503712747
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	6	svd	ztar	24	False	0.12294793632469754	0.5160258500972785	0.906306788551273
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	enet	xptar	24	False	0.6415375511333454	1.2653733305033363	2.2683216933668535
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	enet	ytar	24	False	-0.17474249871994174	0.20052903785593826	0.3064001083589297
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	enet	yptar	24	False	0.3854352213477519	1.0797533880163985	1.7912598229066243
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	enet	ztar	24	False	-0.8709455239301672	0.9937823631381073	1.5073652089888356
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	svd	xptar	24	False	0.25011634784070896	1.11758331418399	2.0287189401093126
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	svd	ytar	24	False	-0.025024038636412987	0.12257567723415108	0.2104643897479051
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	svd	yptar	24	False	-0.04968721150612926	1.0400751209565446	1.5418963084323418
training	hole	8.0	3	rg03_theta12p490_foilpm8	2	7	svd	ztar	24	False	-0.1304164639282669	0.5921202360539981	1.0181751608508005
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	enet	xptar	25	False	0.4785850486547655	1.2526004742539445	2.358370644917194
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	enet	ytar	25	False	-0.09493310725459328	0.12823202601260197	0.22077975096293387
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	enet	yptar	25	False	0.22644214879659275	0.9810368454564712	1.6414105257146747
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	enet	ztar	25	False	-0.3811808199003511	0.5270704022243065	0.9078133699946571
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	svd	xptar	25	False	0.14221654032964198	1.2333232048288603	2.4491139338845973
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	svd	ytar	25	False	0.0010856523441209408	0.07208480020680925	0.12550293692382103
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	svd	yptar	25	False	-0.11946166887407184	1.1311840573129874	2.018372238238642
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	2	svd	ztar	25	False	0.0003774520943541404	0.2866173714332952	0.49066418268301526
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	enet	xptar	24	False	-0.668329198396167	1.3040208251876517	2.169320325132014
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	enet	ytar	24	False	0.1508886917431732	0.17061794366733457	0.25729137098962235
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	enet	yptar	24	False	-0.7489338408775459	0.9493744629773047	1.7017429308398304
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	enet	ztar	24	False	0.6153177826342252	0.7021366441229937	1.070324700700591
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	svd	xptar	24	False	0.11981590068091451	1.0818601399908072	2.0056412289884835
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	svd	ytar	24	False	0.004886674359795304	0.06559174753538395	0.10906060312760868
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	svd	yptar	24	False	-0.28313908489261347	0.694260493876267	1.4268147683744181
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	3	svd	ztar	24	False	0.011231388211012624	0.2744144637668673	0.4431250275575537
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	enet	xptar	24	False	0.13606828626889841	1.6090662308590742	2.697628248410796
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	enet	ytar	24	False	0.1288109479494463	0.1510295590802211	0.28212892943524503
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	enet	yptar	24	False	-0.12123377165958284	0.7440379564978986	1.2709745951963276
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	enet	ztar	24	False	0.5658786174853855	0.6593735079904081	1.2381172002221887
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	svd	xptar	24	False	0.9009498407744969	1.7454486056995617	3.0292933045086325
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	svd	ytar	24	False	0.019469866149934144	0.07450376875792995	0.1413900363026188
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	svd	yptar	24	False	0.22246847782167778	0.7280112686253075	1.2847404943981686
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	4	svd	ztar	24	False	0.09391751597012506	0.32716416376594476	0.6091922154063877
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	enet	xptar	24	False	0.351258337384331	1.3599265508919895	2.2739468221602563
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	enet	ytar	24	False	-0.0733187394902795	0.11865464294434311	0.222347138964916
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	enet	yptar	24	False	0.3563183363572451	1.0168911856268057	1.8285208533124464
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	enet	ztar	24	False	-0.3272038081923249	0.5300944517931689	0.9882292726969649
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	svd	xptar	24	False	0.6878202056164308	1.414816796897713	2.558584348118182
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	svd	ytar	24	False	0.00461653782697143	0.09113515141370705	0.14462858938078002
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	svd	yptar	24	False	0.2295325659479905	0.9495622046820953	1.5720850715311412
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	5	svd	ztar	24	False	0.029199916627590767	0.41192211114307137	0.6705445872969703
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	enet	xptar	24	False	0.501646129118292	1.2962736305138525	2.4139447446624143
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	enet	ytar	24	False	-0.2259331334375965	0.24483335390466746	0.36798324548294414
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	enet	yptar	24	False	0.4638257976927669	1.0193336012786696	1.616466021115756
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	enet	ztar	24	False	-1.0768002053347736	1.16274169977076	1.7355388206471019
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	svd	xptar	24	False	0.34631001954064095	1.2272292072103155	2.0762285798668874
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	svd	ytar	24	False	0.005911124739606016	0.09401525093945245	0.17575633599953358
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	svd	yptar	24	False	-0.03383718614031398	0.896841461838291	1.2061335512882352
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	6	svd	ztar	24	False	0.02629291025592954	0.4347171788825354	0.8559019716678649
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	enet	xptar	24	False	1.2679334546255079	1.724049917964237	2.73376802035906
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	enet	ytar	24	False	-0.21246880290636982	0.23258989087818188	0.3374876878586468
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	enet	yptar	24	False	0.8962768191046271	1.4217424382596706	2.6191679067456213
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	enet	ztar	24	False	-1.0443089014440403	1.1417760697328794	1.632412937827718
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	svd	xptar	24	False	0.7995243748541384	1.3917880208997744	2.3479226212173216
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	svd	ytar	24	False	-0.003244823496042923	0.10592945666152893	0.19047196080654974
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	svd	yptar	24	False	0.3232853578804968	1.1835117674958318	2.112666397552847
training	hole	8.0	3	rg03_theta12p490_foilpm8	3	7	svd	ztar	24	False	-0.005385173499756831	0.5061452448082118	0.9039187490854672
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	enet	xptar	24	False	-0.2085781610643002	1.2440745703947322	2.0047250922893904
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	enet	ytar	24	False	-0.05434665131472518	0.10845529027410691	0.1871810709335312
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	enet	yptar	24	False	0.4777589472699959	0.7503189272872574	1.1470539194237384
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	enet	ztar	24	False	-0.2072893088606094	0.44186149937682645	0.7857348796068435
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	svd	xptar	24	False	-0.2015226237974724	1.303206349792496	2.0730458602676762
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	svd	ytar	24	False	0.0013205779075869419	0.07021388829978169	0.12405336760246695
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	svd	yptar	24	False	0.17838598634806715	0.7345651185230162	1.3631680319949275
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	2	svd	ztar	24	False	0.011039943963693122	0.2842978365591521	0.48866442736548915
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	enet	xptar	25	False	0.10672918896085899	0.8567078722655352	1.7056099901710537
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	enet	ytar	25	False	0.18177281420249533	0.20639966838844814	0.3403864319411049
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	enet	yptar	25	False	-0.449993932151382	0.9276379428979329	1.8409191297439662
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	enet	ztar	25	False	0.7567776857702972	0.858976794365265	1.4159443955597835
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	svd	xptar	25	False	0.2962864288456788	0.8516631582834149	1.6693640555754976
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	svd	ytar	25	False	-0.009010457057670307	0.08320961473220556	0.15304537299789303
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	svd	yptar	25	False	0.08272352258680434	0.8194156700565941	1.4181235309725286
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	3	svd	ztar	25	False	-0.03590541928438561	0.3464455797406187	0.634946927595616
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	enet	xptar	25	False	0.4343306048784736	1.4097381342354025	2.593999774017671
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	enet	ytar	25	False	0.09811515638642282	0.1468600495895468	0.2551350607445663
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	enet	yptar	25	False	-0.037357697457367854	0.755251629050824	1.2916261054403493
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	enet	ztar	25	False	0.4327721430774026	0.6405885177316809	1.0863632111857646
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	svd	xptar	25	False	0.3463794886527996	1.2593963305441824	2.5786765216554
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	svd	ytar	25	False	-0.024667521733510903	0.10549659320815137	0.15942558972806012
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	svd	yptar	25	False	0.34727221353039484	0.8055998886277337	1.2419851932974306
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	4	svd	ztar	25	False	-0.09783169154551179	0.4571223516390339	0.6942631215048918
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	enet	xptar	24	False	0.581513920588009	1.2458099727047456	2.3209332582138664
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	enet	ytar	24	False	-0.06407777444752613	0.1204840973638876	0.24710778607576062
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	enet	yptar	24	False	0.3654314276198072	1.1255229235584	2.6315984206885537
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	enet	ztar	24	False	-0.28476913439177837	0.5303542962904403	1.063654940111191
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	svd	xptar	24	False	0.1685539448012071	1.062881269527852	1.9256978211470726
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	svd	ytar	24	False	-0.004564956706984286	0.09004395043212488	0.1566354898069625
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	svd	yptar	24	False	0.28539775529307126	1.0541188320162396	2.4773408398066805
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	5	svd	ztar	24	False	-0.011714476670493634	0.39631701682835935	0.6858969710244667
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	enet	xptar	24	False	1.328156379683474	1.8716751145448813	3.4552628123961897
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	enet	ytar	24	False	-0.20542358395087712	0.2325970219833387	0.368167303336808
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	enet	yptar	24	False	0.2504235613224602	1.1566163979332231	2.060008975212059
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	enet	ztar	24	False	-0.9854238819492135	1.1056298901722514	1.735840021971441
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	svd	xptar	24	False	0.7668235130954798	1.5027974537797988	2.8245402586911226
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	svd	ytar	24	False	0.008048345931991331	0.10232516502719287	0.19416703225765403
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	svd	yptar	24	False	-0.1964240601309003	1.12788413912887	1.7566851403236479
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	6	svd	ztar	24	False	0.0298622561357124	0.46591651853342914	0.8752184778727772
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	enet	xptar	24	False	1.0096884968708768	1.5363023013499006	2.689240118807596
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	enet	ytar	24	False	-0.21075786055620652	0.23056733528543644	0.35289854262786785
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	enet	yptar	24	False	0.7377059568201941	1.2253977134575538	2.1239364784114634
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	enet	ztar	24	False	-1.0412723171795621	1.135672828660566	1.7075817329743703
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	svd	xptar	24	False	0.7732612862087899	1.3936518927223496	2.4645184847463333
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	svd	ytar	24	False	-0.004866338574901245	0.1004113924462085	0.1775717444326484
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	svd	yptar	24	False	0.15664824466074578	1.001788537127984	1.718249529552739
training	hole	8.0	3	rg03_theta12p490_foilpm8	4	7	svd	ztar	24	False	-0.02007727384482035	0.4788854517481764	0.8209938086535783
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	enet	xptar	9	True	-0.16919082501360105	0.4690177788061587	0.8839856362644434
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	enet	ytar	9	True	-0.13894691375540713	0.15597632742219059	0.2463630935166936
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	enet	yptar	9	True	0.5308540258978618	0.7905814301312329	1.288260091652723
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	enet	ztar	9	True	-0.5527188656490541	0.6277064274585258	0.9943240663700093
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	svd	xptar	9	True	0.23827710422681284	0.48499707781466656	0.6782474393159605
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	svd	ytar	9	True	-0.021189845781621055	0.06612629389629529	0.1192280256185613
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	svd	yptar	9	True	-0.05935351470016633	0.6774481390184315	1.0477696291015635
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	2	svd	ztar	9	True	-0.0885585022047503	0.2729837035886538	0.4914626427391676
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	enet	xptar	24	False	0.4205847039328197	1.1905241416812906	2.1210085860397987
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	enet	ytar	24	False	0.17238824734554578	0.19395954427057488	0.2907317895950263
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	enet	yptar	24	False	0.04014093957465884	0.8545386633597346	1.717656355002746
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	enet	ztar	24	False	0.7345617534042365	0.8202653725408464	1.213328084563845
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	svd	xptar	24	False	0.0498564087755761	1.070078601025025	1.9971821359192445
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	svd	ytar	24	False	0.050043731187350275	0.09457194774479132	0.15307734547832422
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	svd	yptar	24	False	0.38773024595845634	0.9524551888355578	1.6248058014796287
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	3	svd	ztar	24	False	0.22574193116600585	0.3984638651775503	0.6406409814380813
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	enet	xptar	24	False	0.648820861155123	1.3916624690249013	2.55322481626441
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	enet	ytar	24	False	0.10070440092850667	0.13787961244961847	0.25197726465870035
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	enet	yptar	24	False	-0.32477804994800064	0.7696906384489401	1.2360269830175403
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	enet	ztar	24	False	0.43430001078230723	0.6011438304664747	1.0768106877810957
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	svd	xptar	24	False	-0.18140519138726738	1.1430080347642293	1.9172334826319726
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	svd	ytar	24	False	0.0017065166722842623	0.09247669815102372	0.16219635955423517
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	svd	yptar	24	False	0.002676390827498746	0.6776353242178739	0.9564083363524024
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	4	svd	ztar	24	False	0.007723629127573665	0.41020132420206734	0.7332365363260136
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	enet	xptar	24	False	0.7410966490331589	1.4847577640154652	2.354525103351078
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	enet	ytar	24	False	-0.16180557344422547	0.18174804406265174	0.3139239198993001
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	enet	yptar	24	False	0.3248373483051578	0.9817832304561283	1.726500112294767
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	enet	ztar	24	False	-0.7705662405656281	0.8645750353193803	1.4517753530606574
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	svd	xptar	24	False	0.07804113224970542	1.3005961974717135	2.584097469209338
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	svd	ytar	24	False	-0.005237301094801281	0.07706361006697213	0.14023533173272398
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	svd	yptar	24	False	0.0257001876310682	0.9118029507523991	1.405756919894395
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	6	svd	ztar	24	False	-0.024571848989889178	0.3652732581732608	0.6250341103397224
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	enet	xptar	24	False	0.2588471929291359	0.9940679521784701	1.6900042027651618
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	enet	ytar	24	False	-0.11480398413345223	0.14622289062844934	0.25174124577538015
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	enet	yptar	24	False	0.1869496586317736	0.8513739409040058	1.6537655247631526
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	enet	ztar	24	False	-0.5737426274847518	0.730567640125134	1.219775690640374
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	svd	xptar	24	False	0.3566341055096565	1.0592441833075463	1.866263766316635
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	svd	ytar	24	False	0.005971009432047145	0.08350945489591176	0.14875536479947674
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	svd	yptar	24	False	-0.18038485673888963	0.8567102560894949	1.6192969896163485
training	hole	8.0	3	rg03_theta12p490_foilpm8	5	7	svd	ztar	24	False	0.02241326762349331	0.40807561059914627	0.7030040781267797
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	enet	xptar	9	True	-0.49517110877771714	2.116341444032202	3.766504352666141
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	enet	ytar	9	True	-0.2762976597207634	0.28733457963517667	0.38925514253987725
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	enet	yptar	9	True	0.6677718942866655	0.8819032503524553	1.51570243138839
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	enet	ztar	9	True	-1.1123208233599824	1.1606941328486924	1.583383820304144
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	svd	xptar	9	True	-0.033277144337519354	1.930901088728439	3.353636549911667
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	svd	ytar	9	True	0.010759175389485459	0.04585238179571058	0.0703105499296533
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	svd	yptar	9	True	-0.49714766266707044	0.8369100369871967	1.3354123410700058
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	2	svd	ztar	9	True	0.028269452010843743	0.19254671500820797	0.2888856053389599
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	enet	xptar	25	False	0.9314052835824672	1.5976642677119843	3.0954425042924707
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	enet	ytar	25	False	0.006330617067141273	0.08764457527950716	0.1339021080297258
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	enet	yptar	25	False	0.4120241828607392	0.7780538273531011	1.7356378067126745
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	enet	ztar	25	False	0.04046422333934629	0.36775867771299814	0.5528874330352446
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	svd	xptar	25	False	0.612289912793646	1.397283275719895	2.758608846661084
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	svd	ytar	25	False	0.037076595347516686	0.09657758873972588	0.16132783343191093
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	svd	yptar	25	False	0.3471971807583214	0.7795504036092318	1.7131800195342803
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	3	svd	ztar	25	False	0.16919656738372638	0.40688397934438114	0.6621344977777264
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	enet	xptar	24	False	1.1652086119737233	1.4881227583426664	2.691022746144317
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	enet	ytar	24	False	0.038944907715484874	0.12126468450470256	0.17961350997304484
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	enet	yptar	24	False	-0.08106094350537892	0.7194005502414103	1.1351043633040472
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	enet	ztar	24	False	0.16921708475724972	0.5283763665778234	0.766951111182372
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	svd	xptar	24	False	0.42311304969989044	1.0433386642163456	1.6152391689352033
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	svd	ytar	24	False	0.002366238074464683	0.09933259950814169	0.16684086292031625
training	hole	8.0	3	rg03_theta12p490_foilpm8	6	4	svd	yptar	24	False	0.0607296160405044	0.7227367383005489	1.2189673262360958
